name,force,interval,gem,gold,lumber,marble,steel,food,crystal
tribute_492,275585,3,0,39,45000,45000,45000,90000,0
tribute_493,275585,3,0,39,225000,45000,45000,45000,0
tribute_494,275585,3,0,39,45000,225000,45000,45000,0
tribute_495,275585,3,0,39,45000,45000,225000,45000,0
tribute_496,275585,3,0,39,45000,45000,45000,90000,0
tribute_497,275585,3,0,39,225000,45000,45000,45000,0
tribute_498,275585,3,0,39,45000,225000,45000,45000,0
tribute_499,275585,3,0,39,45000,45000,225000,45000,0
tribute_500,275585,3,0,39,45000,45000,45000,90000,0
tribute_501,275585,3,0,39,225000,45000,45000,45000,0
tribute_502,275585,3,0,39,45000,225000,45000,45000,0
tribute_503,275585,3,0,39,45000,45000,225000,45000,0
tribute_504,275585,3,0,39,45000,45000,45000,90000,0
tribute_505,275585,3,0,39,225000,45000,45000,45000,0
tribute_506,275585,3,0,39,45000,225000,45000,45000,0
tribute_507,275585,3,0,39,45000,45000,225000,45000,0
tribute_508,275585,3,0,39,45000,45000,45000,90000,0
tribute_509,275585,3,0,39,225000,45000,45000,45000,0
tribute_510,275585,3,0,39,45000,225000,45000,45000,0
tribute_511,275585,3,0,39,45000,45000,225000,45000,0
tribute_512,275585,3,0,39,45000,45000,45000,90000,0
tribute_513,275585,3,0,39,225000,45000,45000,45000,0
tribute_514,275585,3,0,39,45000,225000,45000,45000,0
tribute_515,275585,3,0,39,45000,45000,225000,45000,0
tribute_516,275585,3,0,39,45000,45000,45000,90000,0
tribute_517,275585,3,0,39,225000,45000,45000,45000,0
tribute_518,275585,3,0,39,45000,225000,45000,45000,0
tribute_519,275585,3,0,39,45000,45000,225000,45000,0
tribute_520,275585,3,0,39,45000,45000,45000,90000,0
tribute_521,275585,3,0,39,225000,45000,45000,45000,0
tribute_522,275585,3,0,39,45000,225000,45000,45000,0
tribute_523,275585,3,0,39,45000,45000,225000,45000,0
tribute_524,275585,3,0,39,45000,45000,45000,90000,0
tribute_525,275585,3,0,39,225000,45000,45000,45000,0
tribute_526,275585,3,0,39,45000,225000,45000,45000,0
tribute_527,275585,3,0,39,45000,45000,225000,45000,0
tribute_528,275585,3,0,39,45000,45000,45000,90000,0
tribute_529,275585,3,0,39,225000,45000,45000,45000,0
tribute_530,275585,3,0,39,45000,225000,45000,45000,0
tribute_531,275585,3,0,39,45000,45000,225000,45000,0
tribute_532,275585,3,0,39,45000,45000,45000,90000,0
tribute_533,275585,3,0,39,225000,45000,45000,45000,0
tribute_534,275585,3,0,39,45000,225000,45000,45000,0
tribute_535,275585,3,0,39,45000,45000,225000,45000,0
tribute_536,275585,3,0,39,45000,45000,45000,90000,0
tribute_537,275585,3,0,39,225000,45000,45000,45000,0
tribute_538,275585,3,0,39,45000,225000,45000,45000,0
tribute_539,275585,3,0,39,45000,45000,225000,45000,0
tribute_540,275585,3,0,39,45000,45000,45000,90000,0
tribute_541,275585,3,0,39,225000,45000,45000,45000,0
tribute_542,275585,3,0,39,45000,225000,45000,45000,0
tribute_543,275585,3,0,39,45000,45000,225000,45000,0
tribute_544,275585,3,0,39,45000,45000,45000,90000,0
tribute_545,275585,3,0,39,225000,45000,45000,45000,0
tribute_546,275585,3,0,39,45000,225000,45000,45000,0
tribute_547,275585,3,0,39,45000,45000,225000,45000,0
tribute_548,275585,3,0,39,45000,45000,45000,90000,0
tribute_549,275585,3,0,39,225000,45000,45000,45000,0
tribute_550,275585,3,0,39,45000,225000,45000,45000,0
tribute_551,275585,3,0,39,45000,45000,225000,45000,0
tribute_552,275585,3,0,39,45000,45000,45000,90000,0
tribute_553,275585,3,0,39,225000,45000,45000,45000,0
tribute_554,275585,3,0,39,45000,225000,45000,45000,0
tribute_555,275585,3,0,39,45000,45000,225000,45000,0
tribute_556,275585,3,0,39,45000,45000,45000,90000,0
tribute_557,275585,3,0,39,225000,45000,45000,45000,0
tribute_558,275585,3,0,39,45000,225000,45000,45000,0
tribute_559,275585,3,0,39,45000,45000,225000,45000,0
tribute_560,275585,3,0,39,45000,45000,45000,90000,0
tribute_561,275585,3,0,39,225000,45000,45000,45000,0
tribute_562,275585,3,0,39,45000,225000,45000,45000,0
tribute_563,275585,3,0,39,45000,45000,225000,45000,0
tribute_564,275585,3,0,39,45000,45000,45000,90000,0
tribute_565,275585,3,0,39,225000,45000,45000,45000,0
tribute_566,275585,3,0,39,45000,225000,45000,45000,0
tribute_567,275585,3,0,39,45000,45000,225000,45000,0
tribute_568,275585,3,0,39,45000,45000,45000,90000,0
tribute_569,275585,3,0,39,225000,45000,45000,45000,0
tribute_570,275585,3,0,39,45000,225000,45000,45000,0
tribute_571,275585,3,0,39,45000,45000,225000,45000,0
tribute_572,275585,3,0,39,45000,45000,45000,90000,0
tribute_573,275585,3,0,39,225000,45000,45000,45000,0
tribute_574,275585,3,0,39,45000,225000,45000,45000,0
tribute_575,275585,3,0,39,45000,45000,225000,45000,0
tribute_576,275585,3,0,39,45000,45000,45000,90000,0
tribute_577,275585,3,0,39,225000,45000,45000,45000,0
tribute_578,275585,3,0,39,45000,225000,45000,45000,0
tribute_579,275585,3,0,39,45000,45000,225000,45000,0
tribute_580,275585,3,0,39,45000,45000,45000,90000,0
tribute_581,275585,3,0,39,225000,45000,45000,45000,0
tribute_582,275585,3,0,39,45000,225000,45000,45000,0
tribute_583,275585,3,0,39,45000,45000,225000,45000,0
tribute_584,275585,3,0,39,45000,45000,45000,90000,0
tribute_585,275585,3,0,39,225000,45000,45000,45000,0
tribute_586,275585,3,0,39,45000,225000,45000,45000,0
tribute_587,275585,3,0,39,45000,45000,225000,45000,0
tribute_588,275585,3,0,39,45000,45000,45000,90000,0
tribute_589,275585,3,0,39,225000,45000,45000,45000,0
tribute_590,275585,3,0,39,45000,225000,45000,45000,0
tribute_591,275585,3,0,39,45000,45000,225000,45000,0
tribute_592,275585,3,0,39,45000,45000,45000,90000,0
tribute_593,275585,3,0,39,225000,45000,45000,45000,0
tribute_594,275585,3,0,39,45000,225000,45000,45000,0
tribute_595,275585,3,0,39,45000,45000,225000,45000,0
tribute_596,275585,3,0,39,45000,45000,45000,90000,0
tribute_597,275585,3,0,39,225000,45000,45000,45000,0
tribute_598,275585,3,0,39,45000,225000,45000,45000,0
tribute_599,275585,3,0,39,45000,45000,225000,45000,0
tribute_600,275585,3,0,39,45000,45000,45000,90000,0
tribute_601,275585,3,0,39,225000,45000,45000,45000,0
tribute_602,275585,3,0,39,45000,225000,45000,45000,0
tribute_603,275585,3,0,39,45000,45000,225000,45000,0
tribute_604,275585,3,0,39,45000,45000,45000,90000,0
tribute_605,625265,3,0,57,265900,53200,53200,53200,0
tribute_606,625265,3,0,57,53200,265900,53200,53200,0
tribute_607,625265,3,0,57,53200,53200,265900,53200,0
tribute_608,625265,3,0,57,53200,53200,53200,106400,0
tribute_609,625265,3,0,57,265900,53200,53200,53200,0
tribute_610,625265,3,0,57,53200,265900,53200,53200,0
tribute_611,625265,3,0,57,53200,53200,265900,53200,0
tribute_612,625265,3,0,57,53200,53200,53200,106400,0
tribute_613,625265,3,0,57,265900,53200,53200,53200,0
tribute_614,625265,3,0,57,53200,265900,53200,53200,0
tribute_615,625265,3,0,57,53200,53200,265900,53200,0
tribute_616,625265,3,0,57,53200,53200,53200,106400,0
tribute_617,625265,3,0,57,265900,53200,53200,53200,0
tribute_618,625265,3,0,57,53200,265900,53200,53200,0
tribute_619,625265,3,0,57,53200,53200,265900,53200,0
tribute_620,625265,3,0,57,53200,53200,53200,106400,0
tribute_621,625265,3,0,57,265900,53200,53200,53200,0
tribute_622,625265,3,0,57,53200,265900,53200,53200,0
tribute_623,625265,3,0,57,53200,53200,265900,53200,0
tribute_624,625265,3,0,57,53200,53200,53200,106400,0
tribute_625,625265,3,0,57,265900,53200,53200,53200,0
tribute_626,625265,3,0,57,53200,265900,53200,53200,0
tribute_627,625265,3,0,57,53200,53200,265900,53200,0
tribute_628,625265,3,0,57,53200,53200,53200,106400,0
tribute_629,625265,3,0,57,265900,53200,53200,53200,0
tribute_630,625265,3,0,57,53200,265900,53200,53200,0
tribute_631,625265,3,0,57,53200,53200,265900,53200,0
tribute_632,625265,3,0,57,53200,53200,53200,106400,0
tribute_633,625265,3,0,57,265900,53200,53200,53200,0
tribute_634,625265,3,0,57,53200,265900,53200,53200,0
tribute_635,625265,3,0,57,53200,53200,265900,53200,0
tribute_636,625265,3,0,57,53200,53200,53200,106400,0
tribute_637,625265,3,0,57,265900,53200,53200,53200,0
tribute_638,625265,3,0,57,53200,265900,53200,53200,0
tribute_639,625265,3,0,57,53200,53200,265900,53200,0
tribute_640,625265,3,0,57,53200,53200,53200,106400,0
tribute_641,625265,3,0,57,265900,53200,53200,53200,0
tribute_642,625265,3,0,57,53200,265900,53200,53200,0
tribute_643,625265,3,0,57,53200,53200,265900,53200,0
tribute_644,625265,3,0,57,53200,53200,53200,106400,0
tribute_645,625265,3,0,57,265900,53200,53200,53200,0
tribute_646,625265,3,0,57,53200,265900,53200,53200,0
tribute_647,625265,3,0,57,53200,53200,265900,53200,0
tribute_648,625265,3,0,57,53200,53200,53200,106400,0
tribute_649,625265,3,0,57,265900,53200,53200,53200,0
tribute_650,625265,3,0,57,53200,265900,53200,53200,0
tribute_651,625265,3,0,57,53200,53200,265900,53200,0
tribute_652,625265,3,0,57,53200,53200,53200,106400,0
tribute_653,625265,3,0,57,265900,53200,53200,53200,0
tribute_654,625265,3,0,57,53200,265900,53200,53200,0
tribute_655,625265,3,0,57,53200,53200,265900,53200,0
tribute_656,625265,3,0,57,53200,53200,53200,106400,0
tribute_657,625265,3,0,57,265900,53200,53200,53200,0
tribute_658,625265,3,0,57,53200,265900,53200,53200,0
tribute_659,625265,3,0,57,53200,53200,265900,53200,0
tribute_660,625265,3,0,57,53200,53200,53200,106400,0
tribute_661,625265,3,0,57,265900,53200,53200,53200,0
tribute_662,625265,3,0,57,53200,265900,53200,53200,0
tribute_663,625265,3,0,57,53200,53200,265900,53200,0
tribute_664,625265,3,0,57,53200,53200,53200,106400,0
tribute_665,625265,3,0,57,265900,53200,53200,53200,0
tribute_666,625265,3,0,57,53200,265900,53200,53200,0
tribute_667,625265,3,0,57,53200,53200,265900,53200,0
tribute_668,625265,3,0,57,53200,53200,53200,106400,0
tribute_669,625265,3,0,57,265900,53200,53200,53200,0
tribute_670,625265,3,0,57,53200,265900,53200,53200,0
tribute_671,625265,3,0,57,53200,53200,265900,53200,0
tribute_672,625265,3,0,57,53200,53200,53200,106400,0
tribute_673,625265,3,0,57,265900,53200,53200,53200,0
tribute_674,625265,3,0,57,53200,265900,53200,53200,0
tribute_675,625265,3,0,57,53200,53200,265900,53200,0
tribute_676,625265,3,0,57,53200,53200,53200,106400,0
tribute_677,625265,3,0,57,265900,53200,53200,53200,0
tribute_678,625265,3,0,57,53200,265900,53200,53200,0
tribute_679,625265,3,0,57,53200,53200,265900,53200,0
tribute_680,625265,3,0,57,53200,53200,53200,106400,0
tribute_681,625265,3,0,57,265900,53200,53200,53200,0
tribute_682,625265,3,0,57,53200,265900,53200,53200,0
tribute_683,625265,3,0,57,53200,53200,265900,53200,0
tribute_684,625265,3,0,57,53200,53200,53200,106400,0
tribute_685,625265,3,0,57,265900,53200,53200,53200,0
tribute_686,625265,3,0,57,53200,265900,53200,53200,0
tribute_687,625265,3,0,57,53200,53200,265900,53200,0
tribute_688,625265,3,0,57,53200,53200,53200,106400,0
tribute_689,625265,3,0,57,265900,53200,53200,53200,0
tribute_690,625265,3,0,57,53200,265900,53200,53200,0
tribute_691,625265,3,0,57,53200,53200,265900,53200,0
tribute_692,625265,3,0,57,53200,53200,53200,106400,0
tribute_693,625265,3,0,57,265900,53200,53200,53200,0
tribute_694,625265,3,0,57,53200,265900,53200,53200,0
tribute_695,625265,3,0,57,53200,53200,265900,53200,0
tribute_696,625265,3,0,57,53200,53200,53200,106400,0
tribute_697,625265,3,0,57,265900,53200,53200,53200,0
tribute_698,625265,3,0,57,53200,265900,53200,53200,0
tribute_699,625265,3,0,57,53200,53200,265900,53200,0
tribute_700,625265,3,0,57,53200,53200,53200,106400,0
tribute_701,625265,3,0,57,265900,53200,53200,53200,0
tribute_702,625265,3,0,57,53200,265900,53200,53200,0
tribute_703,625265,3,0,57,53200,53200,265900,53200,0
tribute_704,625265,3,0,57,53200,53200,53200,106400,0
tribute_705,625265,3,0,57,265900,53200,53200,53200,0
tribute_706,625265,3,0,57,53200,265900,53200,53200,0
tribute_707,625265,3,0,57,53200,53200,265900,53200,0
tribute_708,625265,3,0,57,53200,53200,53200,106400,0
tribute_709,625265,3,0,57,265900,53200,53200,53200,0
tribute_710,625265,3,0,57,53200,265900,53200,53200,0
tribute_711,625265,3,0,57,53200,53200,265900,53200,0
tribute_712,625265,3,0,57,53200,53200,53200,106400,0
tribute_713,625265,3,0,57,265900,53200,53200,53200,0
tribute_714,625265,3,0,57,53200,265900,53200,53200,0
tribute_715,625265,3,0,57,53200,53200,265900,53200,0
tribute_716,625265,3,0,57,53200,53200,53200,106400,0
tribute_717,625265,3,0,57,265900,53200,53200,53200,0
tribute_718,625265,3,0,57,53200,265900,53200,53200,0
tribute_719,625265,3,0,57,53200,53200,265900,53200,0
tribute_720,625265,3,0,57,53200,53200,53200,106400,0
tribute_721,625265,3,0,57,265900,53200,53200,53200,0
tribute_722,625265,3,0,57,53200,265900,53200,53200,0
tribute_723,625265,3,0,57,53200,53200,265900,53200,0
tribute_724,625265,3,0,57,53200,53200,53200,106400,0
tribute_725,625265,3,0,57,265900,53200,53200,53200,0
tribute_726,625265,3,0,57,53200,265900,53200,53200,0
tribute_727,625265,3,0,57,53200,53200,265900,53200,0
tribute_728,625265,3,0,57,53200,53200,53200,106400,0
tribute_729,625265,3,0,57,265900,53200,53200,53200,0
tribute_730,625265,3,0,57,53200,265900,53200,53200,0
tribute_731,625265,3,0,57,53200,53200,265900,53200,0
tribute_732,625265,3,0,57,53200,53200,53200,106400,0
tribute_733,625265,3,0,57,265900,53200,53200,53200,0
tribute_734,625265,3,0,57,53200,265900,53200,53200,0
tribute_735,625265,3,0,57,53200,53200,265900,53200,0
tribute_736,625265,3,0,57,53200,53200,53200,106400,0
tribute_737,625265,3,0,57,265900,53200,53200,53200,0
tribute_738,625265,3,0,57,53200,265900,53200,53200,0
tribute_739,625265,3,0,57,53200,53200,265900,53200,0
tribute_740,625265,3,0,57,53200,53200,53200,106400,0
tribute_741,625265,3,0,57,265900,53200,53200,53200,0
tribute_742,625265,3,0,57,53200,265900,53200,53200,0
tribute_743,625265,3,0,57,53200,53200,265900,53200,0
tribute_744,625265,3,0,57,53200,53200,53200,106400,0
tribute_745,625265,3,0,57,265900,53200,53200,53200,0
tribute_746,625265,3,0,57,53200,265900,53200,53200,0
tribute_747,625265,3,0,57,53200,53200,265900,53200,0
tribute_748,625265,3,0,57,53200,53200,53200,106400,0
tribute_749,625265,3,0,57,265900,53200,53200,53200,0
tribute_750,625265,3,0,57,53200,265900,53200,53200,0
tribute_751,625265,3,0,57,53200,53200,265900,53200,0
tribute_752,625265,3,0,57,53200,53200,53200,106400,0
tribute_753,625265,3,0,57,265900,53200,53200,53200,0
tribute_754,625265,3,0,57,53200,265900,53200,53200,0
tribute_755,625265,3,0,57,53200,53200,265900,53200,0
tribute_756,625265,3,0,57,53200,53200,53200,106400,0
tribute_757,625265,3,0,57,265900,53200,53200,53200,0
tribute_758,625265,3,0,57,53200,265900,53200,53200,0
tribute_759,625265,3,0,57,53200,53200,265900,53200,0
tribute_760,625265,3,0,57,53200,53200,53200,106400,0
tribute_761,625265,3,0,57,265900,53200,53200,53200,0
tribute_762,625265,3,0,57,53200,265900,53200,53200,0
tribute_763,625265,3,0,57,53200,53200,265900,53200,0
tribute_764,625265,3,0,57,53200,53200,53200,106400,0
tribute_765,625265,3,0,57,265900,53200,53200,53200,0
tribute_766,625265,3,0,57,53200,265900,53200,53200,0
tribute_767,625265,3,0,57,53200,53200,265900,53200,0
tribute_768,625265,3,0,57,53200,53200,53200,106400,0
tribute_769,625265,3,0,57,265900,53200,53200,53200,0
tribute_770,625265,3,0,57,53200,265900,53200,53200,0
tribute_771,625265,3,0,57,53200,53200,265900,53200,0
tribute_772,625265,3,0,57,53200,53200,53200,106400,0
tribute_773,1449265,3,0,116,309400,61900,61900,61900,0
tribute_774,1449265,3,0,116,61900,309400,61900,61900,0
tribute_775,1449265,3,0,116,61900,61900,309400,61900,0
tribute_776,1449265,3,0,116,61900,61900,61900,123800,0
tribute_777,1449265,3,0,116,309400,61900,61900,61900,0
tribute_778,1449265,3,0,116,61900,309400,61900,61900,0
tribute_779,1449265,3,0,116,61900,61900,309400,61900,0
tribute_780,1449265,3,0,116,61900,61900,61900,123800,0
tribute_781,1449265,3,0,116,309400,61900,61900,61900,0
tribute_782,1449265,3,0,116,61900,309400,61900,61900,0
tribute_783,1449265,3,0,116,61900,61900,309400,61900,0
tribute_784,1449265,3,0,116,61900,61900,61900,123800,0
tribute_785,1449265,3,0,116,309400,61900,61900,61900,0
tribute_786,1449265,3,0,116,61900,309400,61900,61900,0
tribute_787,1449265,3,0,116,61900,61900,309400,61900,0
tribute_788,1449265,3,0,116,61900,61900,61900,123800,0
tribute_789,1449265,3,0,116,309400,61900,61900,61900,0
tribute_790,1449265,3,0,116,61900,309400,61900,61900,0
tribute_791,1449265,3,0,116,61900,61900,309400,61900,0
tribute_792,1449265,3,0,116,61900,61900,61900,123800,0
tribute_793,1449265,3,0,116,309400,61900,61900,61900,0
tribute_794,1449265,3,0,116,61900,309400,61900,61900,0
tribute_795,1449265,3,0,116,61900,61900,309400,61900,0
tribute_796,1449265,3,0,116,61900,61900,61900,123800,0
tribute_797,1449265,3,0,116,309400,61900,61900,61900,0
tribute_798,1449265,3,0,116,61900,309400,61900,61900,0
tribute_799,1449265,3,0,116,61900,61900,309400,61900,0
tribute_800,1449265,3,0,116,61900,61900,61900,123800,0
tribute_801,1449265,3,0,116,309400,61900,61900,61900,0
tribute_802,1449265,3,0,116,61900,309400,61900,61900,0
tribute_803,1449265,3,0,116,61900,61900,309400,61900,0
tribute_804,1449265,3,0,116,61900,61900,61900,123800,0
tribute_805,1449265,3,0,116,309400,61900,61900,61900,0
tribute_806,1449265,3,0,116,61900,309400,61900,61900,0
tribute_807,1449265,3,0,116,61900,61900,309400,61900,0
tribute_808,1449265,3,0,116,61900,61900,61900,123800,0
tribute_809,1449265,3,0,116,309400,61900,61900,61900,0
tribute_810,1449265,3,0,116,61900,309400,61900,61900,0
tribute_811,1449265,3,0,116,61900,61900,309400,61900,0
tribute_812,1449265,3,0,116,61900,61900,61900,123800,0
tribute_813,1449265,3,0,116,309400,61900,61900,61900,0
tribute_814,1449265,3,0,116,61900,309400,61900,61900,0
tribute_815,1449265,3,0,116,61900,61900,309400,61900,0
tribute_816,1449265,3,0,116,61900,61900,61900,123800,0
tribute_817,1449265,3,0,116,309400,61900,61900,61900,0
tribute_818,1449265,3,0,116,61900,309400,61900,61900,0
tribute_819,1449265,3,0,116,61900,61900,309400,61900,0
tribute_820,1449265,3,0,116,61900,61900,61900,123800,0
tribute_821,1449265,3,0,116,309400,61900,61900,61900,0
tribute_822,1449265,3,0,116,61900,309400,61900,61900,0
tribute_823,1449265,3,0,116,61900,61900,309400,61900,0
tribute_824,1449265,3,0,116,61900,61900,61900,123800,0
tribute_825,1449265,3,0,116,309400,61900,61900,61900,0
tribute_826,1449265,3,0,116,61900,309400,61900,61900,0
tribute_827,1449265,3,0,116,61900,61900,309400,61900,0
tribute_828,1449265,3,0,116,61900,61900,61900,123800,0
tribute_829,1449265,3,0,116,309400,61900,61900,61900,0
tribute_830,1449265,3,0,116,61900,309400,61900,61900,0
tribute_831,1449265,3,0,116,61900,61900,309400,61900,0
tribute_832,1449265,3,0,116,61900,61900,61900,123800,0
tribute_833,1449265,3,0,116,309400,61900,61900,61900,0
tribute_834,1449265,3,0,116,61900,309400,61900,61900,0
tribute_835,1449265,3,0,116,61900,61900,309400,61900,0
tribute_836,1449265,3,0,116,61900,61900,61900,123800,0
tribute_837,1449265,3,0,116,309400,61900,61900,61900,0
tribute_838,1449265,3,0,116,61900,309400,61900,61900,0
tribute_839,1449265,3,0,116,61900,61900,309400,61900,0
tribute_840,1449265,3,0,116,61900,61900,61900,123800,0
tribute_841,1449265,3,0,116,309400,61900,61900,61900,0
tribute_842,1449265,3,0,116,61900,309400,61900,61900,0
tribute_843,1449265,3,0,116,61900,61900,309400,61900,0
tribute_844,1449265,3,0,116,61900,61900,61900,123800,0
tribute_845,1449265,3,0,116,309400,61900,61900,61900,0
tribute_846,1449265,3,0,116,61900,309400,61900,61900,0
tribute_847,1449265,3,0,116,61900,61900,309400,61900,0
tribute_848,1449265,3,0,116,61900,61900,61900,123800,0
tribute_849,1449265,3,0,116,309400,61900,61900,61900,0
tribute_850,1449265,3,0,116,61900,309400,61900,61900,0
tribute_851,1449265,3,0,116,61900,61900,309400,61900,0
tribute_852,1449265,3,0,116,61900,61900,61900,123800,0
tribute_853,1449265,3,0,116,309400,61900,61900,61900,0
tribute_854,1449265,3,0,116,61900,309400,61900,61900,0
tribute_855,1449265,3,0,116,61900,61900,309400,61900,0
tribute_856,1449265,3,0,116,61900,61900,61900,123800,0
tribute_857,1449265,3,0,116,309400,61900,61900,61900,0
tribute_858,1449265,3,0,116,61900,309400,61900,61900,0
tribute_859,1449265,3,0,116,61900,61900,309400,61900,0
tribute_860,1449265,3,0,116,61900,61900,61900,123800,0
tribute_861,1449265,3,0,116,309400,61900,61900,61900,0
tribute_862,1449265,3,0,116,61900,309400,61900,61900,0
tribute_863,1449265,3,0,116,61900,61900,309400,61900,0
tribute_864,1449265,3,0,116,61900,61900,61900,123800,0
tribute_865,1449265,3,0,116,309400,61900,61900,61900,0
tribute_866,1449265,3,0,116,61900,309400,61900,61900,0
tribute_867,1449265,3,0,116,61900,61900,309400,61900,0
tribute_868,1449265,3,0,116,61900,61900,61900,123800,0
tribute_869,1449265,3,0,116,309400,61900,61900,61900,0
tribute_870,1449265,3,0,116,61900,309400,61900,61900,0
tribute_871,1449265,3,0,116,61900,61900,309400,61900,0
tribute_872,1449265,3,0,116,61900,61900,61900,123800,0
tribute_873,1449265,3,0,116,309400,61900,61900,61900,0
tribute_874,1449265,3,0,116,61900,309400,61900,61900,0
tribute_875,1449265,3,0,116,61900,61900,309400,61900,0
tribute_876,1449265,3,0,116,61900,61900,61900,123800,0
tribute_877,1449265,3,0,116,309400,61900,61900,61900,0
tribute_878,1449265,3,0,116,61900,309400,61900,61900,0
tribute_879,1449265,3,0,116,61900,61900,309400,61900,0
tribute_880,1449265,3,0,116,61900,61900,61900,123800,0
tribute_881,1449265,3,0,116,309400,61900,61900,61900,0
tribute_882,1449265,3,0,116,61900,309400,61900,61900,0
tribute_883,1449265,3,0,116,61900,61900,309400,61900,0
tribute_884,1449265,3,0,116,61900,61900,61900,123800,0
tribute_885,1449265,3,0,116,309400,61900,61900,61900,0
tribute_886,1449265,3,0,116,61900,309400,61900,61900,0
tribute_887,1449265,3,0,116,61900,61900,309400,61900,0
tribute_888,1449265,3,0,116,61900,61900,61900,123800,0
tribute_889,1449265,3,0,116,309400,61900,61900,61900,0
tribute_890,1449265,3,0,116,61900,309400,61900,61900,0
tribute_891,1449265,3,0,116,61900,61900,309400,61900,0
tribute_892,1449265,3,0,116,61900,61900,61900,123800,0
tribute_893,1449265,3,0,116,309400,61900,61900,61900,0
tribute_894,1449265,3,0,116,61900,309400,61900,61900,0
tribute_895,1449265,3,0,116,61900,61900,309400,61900,0
tribute_896,1449265,3,0,116,61900,61900,61900,123800,0
tribute_897,1449265,3,0,116,309400,61900,61900,61900,0
tribute_898,1449265,3,0,116,61900,309400,61900,61900,0
tribute_899,1449265,3,0,116,61900,61900,309400,61900,0
tribute_900,1449265,3,0,116,61900,61900,61900,123800,0
tribute_901,1449265,3,0,116,309400,61900,61900,61900,0
tribute_902,1449265,3,0,116,61900,309400,61900,61900,0
tribute_903,1449265,3,0,116,61900,61900,309400,61900,0
tribute_904,1449265,3,0,116,61900,61900,61900,123800,0
tribute_905,1449265,3,0,116,309400,61900,61900,61900,0
tribute_906,1449265,3,0,116,61900,309400,61900,61900,0
tribute_907,1449265,3,0,116,61900,61900,309400,61900,0
tribute_908,1449265,3,0,116,61900,61900,61900,123800,0
tribute_909,1449265,3,0,116,309400,61900,61900,61900,0
tribute_910,1449265,3,0,116,61900,309400,61900,61900,0
tribute_911,1449265,3,0,116,61900,61900,309400,61900,0
tribute_912,1449265,3,0,116,61900,61900,61900,123800,0
tribute_913,1449265,3,0,116,309400,61900,61900,61900,0
tribute_914,1449265,3,0,116,61900,309400,61900,61900,0
tribute_915,1449265,3,0,116,61900,61900,309400,61900,0
tribute_916,1449265,3,0,116,61900,61900,61900,123800,0
tribute_917,1449265,3,0,116,309400,61900,61900,61900,0
tribute_918,1449265,3,0,116,61900,309400,61900,61900,0
tribute_919,1449265,3,0,116,61900,61900,309400,61900,0
tribute_920,1449265,3,0,116,61900,61900,61900,123800,0
tribute_921,1449265,3,0,116,309400,61900,61900,61900,0
tribute_922,1449265,3,0,116,61900,309400,61900,61900,0
tribute_923,1449265,3,0,116,61900,61900,309400,61900,0
tribute_924,1449265,3,0,116,61900,61900,61900,123800,0
tribute_925,1449265,3,0,116,309400,61900,61900,61900,0
tribute_926,1449265,3,0,116,61900,309400,61900,61900,0
tribute_927,1449265,3,0,116,61900,61900,309400,61900,0
tribute_928,1449265,3,0,116,61900,61900,61900,123800,0
tribute_929,1449265,3,0,116,309400,61900,61900,61900,0
tribute_930,1449265,3,0,116,61900,309400,61900,61900,0
tribute_931,1449265,3,0,116,61900,61900,309400,61900,0
tribute_932,1449265,3,0,116,61900,61900,61900,123800,0
tribute_933,1449265,3,0,116,309400,61900,61900,61900,0
tribute_934,1449265,3,0,116,61900,309400,61900,61900,0
tribute_935,1449265,3,0,116,61900,61900,309400,61900,0
tribute_936,1449265,3,0,116,61900,61900,61900,123800,0
tribute_937,1449265,3,0,116,309400,61900,61900,61900,0
tribute_938,1449265,3,0,116,61900,309400,61900,61900,0
tribute_939,1449265,3,0,116,61900,61900,309400,61900,0
tribute_940,1449265,3,0,116,61900,61900,61900,123800,0
tribute_941,2028971,3,0,150,433100,86600,86600,86600,0
tribute_942,2028971,3,0,150,86600,433100,86600,86600,0
tribute_943,2028971,3,0,150,86600,86600,433100,86600,0
tribute_944,2028971,3,0,150,86600,86600,86600,173300,0
