name,pos_1_names,pos_1_level,pos_1_troop_amount,pos_2_names,pos_2_level,pos_2_troop_amount,pos_3_names,pos_3_level,pos_3_troop_amount,pos_4_names,pos_4_level,pos_4_troop_amount,pos_5_names,pos_5_level,pos_5_troop_amount,pos_6_names,pos_6_level,pos_6_troop_amount
demon_attack_group_12,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2
demon_attack_group_12,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2
demon_attack_group_12,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2
demon_attack_group_12,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2
demon_attack_group_12,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2
demon_attack_group_12,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2
demon_attack_group_12,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2
demon_attack_group_12,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2
demon_attack_group_12,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2
demon_attack_group_12,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2
demon_attack_group_12,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2
demon_attack_group_12,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2
demon_attack_group_12,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2
demon_attack_group_12,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2
demon_attack_group_12,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_508,hero_509,hero_510,hero_511,hero_512,hero_513",50,2
demon_attack_group_12,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2,"hero_514,hero_515,hero_516,hero_517,hero_518,hero_519",50,2,"hero_520,hero_521,hero_522,hero_523,hero_524,hero_525",50,2
new_year_group_1,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",5,0.7,,,,,,,,,,,,,,,
new_year_group_2,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",5,0.9,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",5,0.9,,,,,,,,,,,,
new_year_group_2,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",5,0.9,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",5,0.9,,,,,,,,,,,,
new_year_group_3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",5,1,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",5,1,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",5,1,,,,,,,,,
new_year_group_3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",5,1,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",5,1,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",5,1,,,,,,,,,
new_year_group_3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",5,1,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",5,1,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",5,1,,,,,,,,,
new_year_group_4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,,,,,,,,,
new_year_group_4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,,,,,,,,,
new_year_group_4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,,,,,,,,,
new_year_group_4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,,,,,,,,,
new_year_group_4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,,,,,,,,,
new_year_group_4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,,,,,,,,,
new_year_group_4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,,,,,,,,,
new_year_group_4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",10,1.2,,,,,,,,,
new_year_group_4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",10,1.2,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",10,1.2,,,,,,,,,
new_year_group_5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",15,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",15,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",15,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",15,1.3,,,,,,
new_year_group_5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",15,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",15,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",15,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",15,1.3,,,,,,
new_year_group_5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",15,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",15,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",15,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",15,1.3,,,,,,
new_year_group_6,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,,,,,,
new_year_group_6,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,,,,,,
new_year_group_6,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,,,,,,
new_year_group_6,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,,,,,,
new_year_group_6,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,,,,,,
new_year_group_6,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,,,,,,
new_year_group_6,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",20,1.3,,,,,,
new_year_group_6,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",20,1.3,,,,,,
new_year_group_6,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",20,1.3,,,,,,
new_year_group_7,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",25,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",25,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",25,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",25,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",25,1.4,,,
new_year_group_7,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",25,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",25,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",25,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",25,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",25,1.4,,,
new_year_group_7,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",25,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",25,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",25,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",25,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",25,1.4,,,
new_year_group_8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,,,
new_year_group_8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,,,
new_year_group_8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,,,
new_year_group_8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,,,
new_year_group_8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,,,
new_year_group_8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,,,
new_year_group_8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",30,1.4,,,
new_year_group_8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",30,1.4,,,
new_year_group_8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",30,1.4,,,
new_year_group_9,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",35,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",35,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",35,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",35,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",35,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",35,1.5
new_year_group_9,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",35,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",35,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",35,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",35,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",35,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",35,1.5
new_year_group_9,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",35,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",35,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",35,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",35,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",35,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",35,1.5
new_year_group_10,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5
new_year_group_10,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5
new_year_group_10,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5
new_year_group_10,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5
new_year_group_10,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5
new_year_group_10,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5
new_year_group_10,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",40,1.5
new_year_group_10,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",40,1.5
new_year_group_10,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",40,1.5
new_year_group_11,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8
new_year_group_11,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8
new_year_group_11,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8
new_year_group_11,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8
new_year_group_11,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8
new_year_group_11,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_628,hero_629,hero_630,hero_631,hero_632,hero_633",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_616,hero_617,hero_618,hero_619,hero_620,hero_621",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8,"hero_622,hero_623,hero_624,hero_625,hero_626,hero_627",45,1.8
