name,type,level,fieldlevel,unlock_condition,duration,lumber,marble,steel,durability,force,unlock_show
townhall,townhall,10,1,"storage_steel,9",288000,7000000,14000000,9800000,43200,0,
armycamp_F,armycamp,1,1,"townhall,10",6000,1470000,1050000,2100000,480,0,"townhall,9"
armycamp_F,armycamp,2,1,"townhall,10",12000,2800000,1960000,1400000,960,0,
armycamp_F,armycamp,3,1,"townhall,10",14400,1750000,3500000,2450000,1440,0,
armycamp_F,armycamp,4,1,"townhall,10",16200,2940000,2100000,4200000,2160,0,
armycamp_F,armycamp,5,1,"townhall,10",19440,5600000,3920000,2800000,2880,0,
armycamp_F,armycamp,6,1,"townhall,10",29160,4200000,8400000,5880000,3840,0,
armycamp_F,armycamp,7,1,"townhall,10",43200,5880000,4200000,8400000,4800,0,
armycamp_F,armycamp,8,1,"townhall,10",84000,9800000,6860000,4900000,6000,0,
armycamp_F,armycamp,9,1,"townhall,10",120000,11200000,7840000,5600000,7200,0,
armycamp_F,armycamp,10,1,"townhall,10",156000,11900000,8330000,5950000,8640,0,
armycamp_A,armycamp,10,1,"townhall,10",156000,6600000,4620000,3300000,8640,0,
armycamp_B,armycamp,10,1,"townhall,10",156000,4200000,8400000,5880000,8640,0,
armycamp_C,armycamp,10,1,"townhall,10",156000,7350000,5250000,10500000,8640,0,
armycamp_D,armycamp,10,1,"townhall,10",156000,10500000,7350000,5250000,8640,0,
armycamp_E,armycamp,10,1,"townhall,10",156000,5950000,11900000,8330000,8640,0,
hero_attack_up_building,hero_attack_up,10,1,"armycamp_F,10",165000,4900000,3500000,7000000,4320,0,
hero_defence_up_building,hero_defence_up,10,1,"armycamp_F,10",165000,7000000,4900000,3500000,4320,0,
durability_up_building,durability_up,10,1,"hero_defence_up_building,10",180000,3500000,7000000,4900000,4320,0,
siege_up_building,siege_up,10,1,"march_speed_up_building,10",168000,7350000,5250000,10500000,4320,0,
march_speed_up_building,march_speed_up,10,1,"produce_food_C,10",168000,10500000,7350000,5250000,4320,0,
paper_dominant_up_building,paper_dominant_up,10,1,"produce_lumber_A,10",132000,2800000,5600000,3920000,3240,0,
scissors_dominant_up_building,scissors_dominant_up,10,1,"produce_steel_A,10",132000,3920000,2800000,5600000,3240,0,
rock_dominant_up_building,rock_dominant_up,10,1,"produce_marble_A,10",132000,5600000,3920000,2800000,3240,0,
produce_lumber_A,produce_lumber,10,1,"townhall,10",32400,2800000,1960000,1400000,2160,0,
produce_lumber_B,produce_lumber,10,1,"townhall,10",32400,2800000,1960000,1400000,2160,0,
produce_lumber_C,produce_lumber,10,1,"townhall,10",32400,2800000,1960000,1400000,2160,0,
produce_steel_A,produce_steel,10,1,"townhall,10",32400,1400000,2800000,1960000,2160,0,
produce_steel_B,produce_steel,10,1,"townhall,10",32400,1960000,1400000,2800000,2160,0,
produce_steel_C,produce_steel,10,1,"townhall,10",32400,2800000,1960000,1400000,2160,0,
produce_food_A,produce_food,10,1,"townhall,10",32400,1400000,2800000,1960000,2160,0,
produce_food_B,produce_food,10,1,"townhall,10",32400,1960000,1400000,2800000,2160,0,
produce_food_C,produce_food,10,1,"townhall,10",32400,2800000,1960000,1400000,2160,0,
produce_marble_A,produce_marble,10,1,"townhall,10",32400,1400000,2800000,1960000,2160,0,
produce_marble_B,produce_marble,10,1,"townhall,10",32400,1960000,1400000,2800000,2160,0,
produce_marble_C,produce_marble,10,1,"townhall,10",32400,2800000,1960000,1400000,2160,0,
storage_lumber,storage_lumber,10,1,"rock_dominant_up_building,10",73200,2450000,1750000,3500000,8640,0,
storage_steel,storage_steel,10,1,"paper_dominant_up_building,10",73200,2450000,1750000,3500000,8640,0,
storage_food,storage_food,10,1,"tribute_gold_B,10",73200,2450000,1750000,3500000,8640,0,
storage_marble,storage_marble,10,1,"scissors_dominant_up_building,10",73200,2450000,1750000,3500000,8640,0,
tribute_gold_A,tribute_gold,10,1,"durability_up_building,10",50400,2450000,1750000,3500000,2700,0,
tribute_gold_B,tribute_gold,10,1,"durability_up_building,10",50400,3500000,2450000,1750000,2700,0,
tribute_gold_C,tribute_gold,10,1,"siege_up_building,10",50400,1750000,3500000,2450000,2700,0,
tribute_gold_D,tribute_gold,10,1,"siege_up_building,10",50400,2450000,1750000,3500000,2700,0,
townhall,townhall,11,1,"storage_lumber,10",480000,26000000,18200000,13000000,60480,0,
armycamp_G,armycamp,1,1,"townhall,11",9000,1950000,3900000,2730000,480,0,"townhall,10"
armycamp_G,armycamp,2,1,"townhall,11",12000,3640000,2600000,5200000,960,0,
armycamp_G,armycamp,3,1,"townhall,11",14400,6500000,4550000,3250000,1440,0,
armycamp_G,armycamp,4,1,"townhall,11",16200,3900000,7800000,5460000,2160,0,
armycamp_G,armycamp,5,1,"townhall,11",19440,4550000,9100000,6370000,2880,0,
armycamp_G,armycamp,6,1,"townhall,11",29160,5200000,10400000,7280000,3840,0,
armycamp_G,armycamp,7,1,"townhall,11",43200,5850000,11700000,8190000,4800,0,
armycamp_G,armycamp,8,1,"townhall,11",84000,6500000,13000000,9100000,6000,0,
armycamp_G,armycamp,9,1,"townhall,11",120000,7800000,15600000,10920000,7200,0,
armycamp_G,armycamp,10,1,"townhall,11",156000,9100000,18200000,12740000,8640,0,
armycamp_G,armycamp,11,1,"townhall,11",240000,14560000,10400000,20800000,10080,0,
armycamp_A,armycamp,11,1,"townhall,11",240000,8400000,5880000,4200000,10080,0,
armycamp_B,armycamp,11,1,"townhall,11",240000,7800000,15600000,10920000,10080,0,
armycamp_C,armycamp,11,1,"townhall,11",240000,13650000,9750000,19500000,10080,0,
armycamp_D,armycamp,11,1,"townhall,11",240000,19500000,13650000,9750000,10080,0,
armycamp_E,armycamp,11,1,"townhall,11",240000,22100000,15470000,11050000,10080,0,
armycamp_F,armycamp,11,1,"townhall,11",240000,22100000,15470000,11050000,10080,0,
hero_attack_up_building,hero_attack_up,11,1,"armycamp_G,11",225000,13000000,9100000,6500000,5040,0,
hero_defence_up_building,hero_defence_up,11,1,"armycamp_G,11",225000,13000000,9100000,6500000,5040,0,
durability_up_building,durability_up,11,1,"hero_attack_up_building,11",252000,13000000,9100000,6500000,5040,0,
siege_up_building,siege_up,11,1,"march_speed_up_building,11",216000,19500000,13650000,9750000,5040,0,
march_speed_up_building,march_speed_up,11,1,"produce_food_A,11",216000,19500000,13650000,9750000,5040,0,
paper_dominant_up_building,paper_dominant_up,11,1,"produce_lumber_B,11",192000,10400000,7280000,5200000,3780,0,
scissors_dominant_up_building,scissors_dominant_up,11,1,"produce_steel_B,11",192000,10400000,7280000,5200000,3780,0,
rock_dominant_up_building,rock_dominant_up,11,1,"produce_marble_B,11",192000,10400000,7280000,5200000,3780,0,
produce_lumber_A,produce_lumber,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_lumber_B,produce_lumber,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_lumber_C,produce_lumber,11,1,"townhall,11",48600,2600000,5200000,3640000,2520,0,
produce_steel_A,produce_steel,11,1,"townhall,11",48600,3640000,2600000,5200000,2520,0,
produce_steel_B,produce_steel,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_steel_C,produce_steel,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_food_A,produce_food,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_food_B,produce_food,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_food_C,produce_food,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_marble_A,produce_marble,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_marble_B,produce_marble,11,1,"townhall,11",48600,5200000,3640000,2600000,2520,0,
produce_marble_C,produce_marble,11,1,"townhall,11",48600,2600000,5200000,3640000,2520,0,
storage_lumber,storage_lumber,11,1,"rock_dominant_up_building,11",120000,4550000,3250000,6500000,10080,0,
storage_steel,storage_steel,11,1,"paper_dominant_up_building,11",120000,6500000,4550000,3250000,10080,0,
storage_food,storage_food,11,1,"tribute_gold_D,11",120000,3250000,6500000,4550000,10080,0,
storage_marble,storage_marble,11,1,"scissors_dominant_up_building,11",120000,4550000,3250000,6500000,10080,0,
tribute_gold_A,tribute_gold,11,1,"durability_up_building,11",96000,6500000,4550000,3250000,3150,0,
tribute_gold_B,tribute_gold,11,1,"durability_up_building,11",96000,4550000,3250000,6500000,3150,0,
tribute_gold_C,tribute_gold,11,1,"siege_up_building,11",96000,4550000,3250000,6500000,3150,0,
tribute_gold_D,tribute_gold,11,1,"siege_up_building,11",96000,4550000,3250000,6500000,3150,0,
townhall,townhall,12,1,"storage_food,11",720000,30800000,22000000,44000000,69120,0,
armycamp_H,armycamp,1,1,"townhall,12",24000,4620000,3300000,6600000,480,0,"townhall,11"
armycamp_H,armycamp,2,1,"townhall,12",48000,8800000,6160000,4400000,960,0,
armycamp_H,armycamp,3,1,"townhall,12",72900,5500000,11000000,7700000,1440,0,
armycamp_H,armycamp,4,1,"townhall,12",87480,9240000,6600000,13200000,2160,0,
armycamp_H,armycamp,5,1,"townhall,12",102060,15400000,10780000,7700000,2880,0,
armycamp_H,armycamp,6,1,"townhall,12",116640,8800000,17600000,12320000,3840,0,
armycamp_H,armycamp,7,1,"townhall,12",131220,13860000,9900000,19800000,4800,0,
armycamp_H,armycamp,8,1,"townhall,12",145800,22000000,15400000,11000000,6000,0,
armycamp_H,armycamp,9,1,"townhall,12",180000,18480000,13200000,26400000,7200,0,
armycamp_H,armycamp,10,1,"townhall,12",240000,21560000,15400000,30800000,8640,0,
armycamp_H,armycamp,11,1,"townhall,12",300000,24640000,17600000,35200000,10080,0,
armycamp_H,armycamp,12,1,"townhall,12",468000,27720000,19800000,39600000,11520,0,
armycamp_A,armycamp,12,1,"townhall,12",432000,10920000,7800000,15600000,11520,0,
armycamp_B,armycamp,12,1,"townhall,12",432000,18480000,13200000,26400000,11520,0,
armycamp_C,armycamp,12,1,"townhall,12",432000,23100000,16500000,33000000,11520,0,
armycamp_D,armycamp,12,1,"townhall,12",432000,23100000,16500000,33000000,11520,0,
armycamp_E,armycamp,12,1,"townhall,12",432000,37400000,26180000,18700000,11520,0,
armycamp_F,armycamp,12,1,"townhall,12",432000,18700000,37400000,26180000,11520,0,
armycamp_G,armycamp,12,1,"townhall,12",432000,27720000,19800000,39600000,11520,0,
hero_attack_up_building,hero_attack_up,12,1,"armycamp_H,12",300000,22000000,15400000,11000000,5760,0,
hero_defence_up_building,hero_defence_up,12,1,"armycamp_H,12",300000,15400000,11000000,22000000,5760,0,
durability_up_building,durability_up,12,1,"hero_defence_up_building,12",342000,15400000,11000000,22000000,5760,0,
siege_up_building,siege_up,12,1,"march_speed_up_building,12",270000,33000000,23100000,16500000,5760,0,
march_speed_up_building,march_speed_up,12,1,"produce_food_B,12",270000,23100000,16500000,33000000,5760,0,
paper_dominant_up_building,paper_dominant_up,12,1,"produce_lumber_C,12",270000,12320000,8800000,17600000,4320,0,
scissors_dominant_up_building,scissors_dominant_up,12,1,"produce_steel_C,12",270000,12320000,8800000,17600000,4320,0,
rock_dominant_up_building,rock_dominant_up,12,1,"produce_marble_C,12",270000,12320000,8800000,17600000,4320,0,
produce_lumber_A,produce_lumber,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
produce_lumber_B,produce_lumber,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
produce_lumber_C,produce_lumber,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
produce_steel_A,produce_steel,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
produce_steel_B,produce_steel,12,1,"townhall,12",72000,8800000,6160000,4400000,2880,0,
produce_steel_C,produce_steel,12,1,"townhall,12",72000,4400000,8800000,6160000,2880,0,
produce_food_A,produce_food,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
produce_food_B,produce_food,12,1,"townhall,12",72000,8800000,6160000,4400000,2880,0,
produce_food_C,produce_food,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
produce_marble_A,produce_marble,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
produce_marble_B,produce_marble,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
produce_marble_C,produce_marble,12,1,"townhall,12",72000,6160000,4400000,8800000,2880,0,
storage_lumber,storage_lumber,12,1,"rock_dominant_up_building,12",180000,7700000,5500000,11000000,11520,0,
storage_steel,storage_steel,12,1,"paper_dominant_up_building,12",180000,7700000,5500000,11000000,11520,0,
storage_food,storage_food,12,1,"tribute_gold_A,12",180000,7700000,5500000,11000000,11520,0,
storage_marble,storage_marble,12,1,"scissors_dominant_up_building,12",180000,7700000,5500000,11000000,11520,0,
tribute_gold_A,tribute_gold,12,1,"durability_up_building,12",108000,11000000,7700000,5500000,3600,0,
tribute_gold_B,tribute_gold,12,1,"durability_up_building,12",108000,5500000,11000000,7700000,3600,0,
tribute_gold_C,tribute_gold,12,1,"siege_up_building,12",108000,7700000,5500000,11000000,3600,0,
tribute_gold_D,tribute_gold,12,1,"siege_up_building,12",108000,11000000,7700000,5500000,3600,0,
stronghold_A,stronghold,1,1,"townhall,4",7200,14000,28000,19600,360,5,"townhall,3"
stronghold_A,stronghold,2,1,"townhall,4",9000,21000,42000,29400,720,10,
stronghold_A,stronghold,3,1,"townhall,4",10800,28000,56000,39200,1080,20,
stronghold_A,stronghold,4,1,"townhall,4",14400,35000,70000,49000,3240,40,
stronghold_A,stronghold,5,1,"townhall,4",19200,42000,84000,58800,4320,80,
stronghold_B,stronghold,1,1,"townhall,4",7200,14000,28000,19600,360,5,"townhall,3"
stronghold_B,stronghold,2,1,"townhall,4",9000,21000,42000,29400,720,10,
stronghold_B,stronghold,3,1,"townhall,4",10800,28000,56000,39200,1080,20,
stronghold_B,stronghold,4,1,"townhall,4",14400,35000,70000,49000,3240,40,
stronghold_B,stronghold,5,1,"townhall,4",19200,42000,84000,58800,4320,80,
stronghold_C,stronghold,1,1,"townhall,5",7200,46200,33000,66000,360,5,"townhall,4"
stronghold_C,stronghold,2,1,"townhall,5",9000,69300,49500,99000,720,10,
stronghold_C,stronghold,3,1,"townhall,5",10800,92400,66000,132000,1080,20,
stronghold_C,stronghold,4,1,"townhall,5",14400,115500,82500,165000,3240,40,
stronghold_C,stronghold,5,1,"townhall,5",19200,138600,99000,198000,4320,80,
stronghold_D,stronghold,1,1,"townhall,5",7200,46200,33000,66000,360,5,"townhall,4"
stronghold_D,stronghold,2,1,"townhall,5",9000,69300,49500,99000,720,10,
stronghold_D,stronghold,3,1,"townhall,5",10800,92400,66000,132000,1080,20,
stronghold_D,stronghold,4,1,"townhall,5",14400,115500,82500,165000,3240,40,
stronghold_D,stronghold,5,1,"townhall,5",19200,138600,99000,198000,4320,80,
stronghold_E,stronghold,1,1,"townhall,5",7200,46200,33000,66000,360,5,"townhall,4"
stronghold_E,stronghold,2,1,"townhall,5",9000,69300,49500,99000,720,10,
stronghold_E,stronghold,3,1,"townhall,5",10800,92400,66000,132000,1080,20,
stronghold_E,stronghold,4,1,"townhall,5",14400,115500,82500,165000,3240,40,
stronghold_E,stronghold,5,1,"townhall,5",19200,138600,99000,198000,4320,80,
stronghold_F,stronghold,1,1,"townhall,6",7200,150000,105000,75000,360,5,"townhall,5"
stronghold_F,stronghold,2,1,"townhall,6",9000,225000,157500,112500,720,10,
stronghold_F,stronghold,3,1,"townhall,6",10800,300000,210000,150000,1080,20,
stronghold_F,stronghold,4,1,"townhall,6",14400,375000,262500,187500,3240,40,
stronghold_F,stronghold,5,1,"townhall,6",19200,450000,315000,225000,4320,80,
stronghold_G,stronghold,1,1,"townhall,6",7200,150000,105000,75000,360,5,"townhall,5"
stronghold_G,stronghold,2,1,"townhall,6",9000,225000,157500,112500,720,10,
stronghold_G,stronghold,3,1,"townhall,6",10800,300000,210000,150000,1080,20,
stronghold_G,stronghold,4,1,"townhall,6",14400,375000,262500,187500,3240,40,
stronghold_G,stronghold,5,1,"townhall,6",19200,450000,315000,225000,4320,80,
stronghold_H,stronghold,1,1,"townhall,6",7200,150000,105000,75000,360,5,"townhall,5"
stronghold_H,stronghold,2,1,"townhall,6",9000,225000,157500,112500,720,10,
stronghold_H,stronghold,3,1,"townhall,6",10800,300000,210000,150000,1080,20,
stronghold_H,stronghold,4,1,"townhall,6",14400,375000,262500,187500,3240,40,
stronghold_H,stronghold,5,1,"townhall,6",19200,450000,315000,225000,4320,80,
stronghold_I,stronghold,1,1,"townhall,7",7200,290000,580000,406000,360,5,"townhall,6"
stronghold_I,stronghold,2,1,"townhall,7",9000,435000,870000,609000,720,10,
stronghold_I,stronghold,3,1,"townhall,7",10800,580000,1160000,812000,1080,20,
stronghold_I,stronghold,4,1,"townhall,7",14400,725000,1450000,1015000,3240,40,
stronghold_I,stronghold,5,1,"townhall,7",19200,870000,1740000,1218000,4320,80,
stronghold_J,stronghold,1,1,"townhall,7",7200,290000,580000,406000,360,5,"townhall,6"
stronghold_J,stronghold,2,1,"townhall,7",9000,435000,870000,609000,720,10,
stronghold_J,stronghold,3,1,"townhall,7",10800,580000,1160000,812000,1080,20,
stronghold_J,stronghold,4,1,"townhall,7",14400,725000,1450000,1015000,3240,40,
stronghold_J,stronghold,5,1,"townhall,7",19200,870000,1740000,1218000,4320,80,
stronghold_K,stronghold,1,1,"townhall,7",7200,290000,580000,406000,360,5,"townhall,6"
stronghold_K,stronghold,2,1,"townhall,7",9000,435000,870000,609000,720,10,
stronghold_K,stronghold,3,1,"townhall,7",10800,580000,1160000,812000,1080,20,
stronghold_K,stronghold,4,1,"townhall,7",14400,725000,1450000,1015000,3240,40,
stronghold_K,stronghold,5,1,"townhall,7",19200,870000,1740000,1218000,4320,80,
stronghold_L,stronghold,1,1,"townhall,7",7200,290000,580000,406000,360,5,"townhall,6"
stronghold_L,stronghold,2,1,"townhall,7",9000,435000,870000,609000,720,10,
stronghold_L,stronghold,3,1,"townhall,7",10800,580000,1160000,812000,1080,20,
stronghold_L,stronghold,4,1,"townhall,7",14400,725000,1450000,1015000,3240,40,
stronghold_L,stronghold,5,1,"townhall,7",19200,870000,1740000,1218000,4320,80,
stronghold_M,stronghold,1,1,"townhall,8",7200,546000,390000,780000,360,5,"townhall,7"
stronghold_M,stronghold,2,1,"townhall,8",9000,819000,585000,1170000,720,10,
stronghold_M,stronghold,3,1,"townhall,8",10800,1092000,780000,1560000,1080,20,
stronghold_M,stronghold,4,1,"townhall,8",14400,1365000,975000,1950000,3240,40,
stronghold_M,stronghold,5,1,"townhall,8",19200,1638000,1170000,2340000,4320,80,
stronghold_N,stronghold,1,1,"townhall,8",7200,546000,390000,780000,360,5,"townhall,7"
stronghold_N,stronghold,2,1,"townhall,8",9000,819000,585000,1170000,720,10,
stronghold_N,stronghold,3,1,"townhall,8",10800,1092000,780000,1560000,1080,20,
stronghold_N,stronghold,4,1,"townhall,8",14400,1365000,975000,1950000,3240,40,
stronghold_N,stronghold,5,1,"townhall,8",19200,1638000,1170000,2340000,4320,80,
stronghold_O,stronghold,1,1,"townhall,8",7200,546000,390000,780000,360,5,"townhall,7"
stronghold_O,stronghold,2,1,"townhall,8",9000,819000,585000,1170000,720,10,
stronghold_O,stronghold,3,1,"townhall,8",10800,1092000,780000,1560000,1080,20,
stronghold_O,stronghold,4,1,"townhall,8",14400,1365000,975000,1950000,3240,40,
stronghold_O,stronghold,5,1,"townhall,8",19200,1638000,1170000,2340000,4320,80,
stronghold_P,stronghold,1,1,"townhall,8",7200,546000,390000,780000,360,5,"townhall,7"
stronghold_P,stronghold,2,1,"townhall,8",9000,819000,585000,1170000,720,10,
stronghold_P,stronghold,3,1,"townhall,8",10800,1092000,780000,1560000,1080,20,
stronghold_P,stronghold,4,1,"townhall,8",14400,1365000,975000,1950000,3240,40,
stronghold_P,stronghold,5,1,"townhall,8",19200,1638000,1170000,2340000,4320,80,
stronghold_Q,stronghold,1,1,"townhall,9",7200,2200000,1540000,1100000,360,5,"townhall,8"
stronghold_Q,stronghold,2,1,"townhall,9",9000,3300000,2310000,1650000,720,10,
stronghold_Q,stronghold,3,1,"townhall,9",10800,4400000,3080000,2200000,1080,20,
stronghold_Q,stronghold,4,1,"townhall,9",14400,5500000,3850000,2750000,3240,40,
stronghold_Q,stronghold,5,1,"townhall,9",19200,6600000,4620000,3300000,4320,80,
stronghold_R,stronghold,1,1,"townhall,9",7200,2200000,1540000,1100000,360,5,"townhall,8"
stronghold_R,stronghold,2,1,"townhall,9",9000,3300000,2310000,1650000,720,10,
stronghold_R,stronghold,3,1,"townhall,9",10800,4400000,3080000,2200000,1080,20,
stronghold_R,stronghold,4,1,"townhall,9",14400,5500000,3850000,2750000,3240,40,
stronghold_R,stronghold,5,1,"townhall,9",19200,6600000,4620000,3300000,4320,80,
stronghold_S,stronghold,1,1,"townhall,9",7200,2200000,1540000,1100000,360,5,"townhall,8"
stronghold_S,stronghold,2,1,"townhall,9",9000,3300000,2310000,1650000,720,10,
stronghold_S,stronghold,3,1,"townhall,9",10800,4400000,3080000,2200000,1080,20,
stronghold_S,stronghold,4,1,"townhall,9",14400,5500000,3850000,2750000,3240,40,
stronghold_S,stronghold,5,1,"townhall,9",19200,6600000,4620000,3300000,4320,80,
stronghold_T,stronghold,1,1,"townhall,9",7200,2200000,1540000,1100000,360,5,"townhall,8"
stronghold_T,stronghold,2,1,"townhall,9",9000,3300000,2310000,1650000,720,10,
stronghold_T,stronghold,3,1,"townhall,9",10800,4400000,3080000,2200000,1080,20,
stronghold_T,stronghold,4,1,"townhall,9",14400,5500000,3850000,2750000,3240,40,
stronghold_T,stronghold,5,1,"townhall,9",19200,6600000,4620000,3300000,4320,80,
stronghold_U,stronghold,1,1,"townhall,9",7200,2200000,1540000,1100000,360,5,"townhall,8"
stronghold_U,stronghold,2,1,"townhall,9",9000,3300000,2310000,1650000,720,10,
stronghold_U,stronghold,3,1,"townhall,9",10800,4400000,3080000,2200000,1080,20,
stronghold_U,stronghold,4,1,"townhall,9",14400,5500000,3850000,2750000,3240,40,
stronghold_U,stronghold,5,1,"townhall,9",19200,6600000,4620000,3300000,4320,80,
stronghold_V,stronghold,1,1,"townhall,10",7200,1400000,2800000,1960000,360,5,"townhall,9"
stronghold_V,stronghold,2,1,"townhall,10",9000,2100000,4200000,2940000,720,10,
stronghold_V,stronghold,3,1,"townhall,10",10800,2800000,5600000,3920000,1080,20,
stronghold_V,stronghold,4,1,"townhall,10",14400,3500000,7000000,4900000,3240,40,
stronghold_V,stronghold,5,1,"townhall,10",19200,4200000,8400000,5880000,4320,80,
stronghold_W,stronghold,1,1,"townhall,10",7200,1400000,2800000,1960000,360,5,"townhall,9"
stronghold_W,stronghold,2,1,"townhall,10",9000,2100000,4200000,2940000,720,10,
stronghold_W,stronghold,3,1,"townhall,10",10800,2800000,5600000,3920000,1080,20,
stronghold_W,stronghold,4,1,"townhall,10",14400,3500000,7000000,4900000,3240,40,
stronghold_W,stronghold,5,1,"townhall,10",19200,4200000,8400000,5880000,4320,80,
stronghold_X,stronghold,1,1,"townhall,10",7200,1400000,2800000,1960000,360,5,"townhall,9"
stronghold_X,stronghold,2,1,"townhall,10",9000,2100000,4200000,2940000,720,10,
stronghold_X,stronghold,3,1,"townhall,10",10800,2800000,5600000,3920000,1080,20,
stronghold_X,stronghold,4,1,"townhall,10",14400,3500000,7000000,4900000,3240,40,
stronghold_X,stronghold,5,1,"townhall,10",19200,4200000,8400000,5880000,4320,80,
stronghold_Y,stronghold,1,1,"townhall,10",7200,1400000,2800000,1960000,360,5,"townhall,9"
stronghold_Y,stronghold,2,1,"townhall,10",9000,2100000,4200000,2940000,720,10,
stronghold_Y,stronghold,3,1,"townhall,10",10800,2800000,5600000,3920000,1080,20,
stronghold_Y,stronghold,4,1,"townhall,10",14400,3500000,7000000,4900000,3240,40,
stronghold_Y,stronghold,5,1,"townhall,10",19200,4200000,8400000,5880000,4320,80,
stronghold_Z,stronghold,1,1,"townhall,10",7200,1400000,2800000,1960000,360,5,"townhall,9"
stronghold_Z,stronghold,2,1,"townhall,10",9000,2100000,4200000,2940000,720,10,
stronghold_Z,stronghold,3,1,"townhall,10",10800,2800000,5600000,3920000,1080,20,
stronghold_Z,stronghold,4,1,"townhall,10",14400,3500000,7000000,4900000,3240,40,
stronghold_Z,stronghold,5,1,"townhall,10",19200,4200000,8400000,5880000,4320,80,
stronghold_AA,stronghold,1,1,"townhall,11",7200,3640000,2600000,5200000,360,5,"townhall,10"
stronghold_AA,stronghold,2,1,"townhall,11",9000,5460000,3900000,7800000,720,10,
stronghold_AA,stronghold,3,1,"townhall,11",10800,7280000,5200000,10400000,1080,20,
stronghold_AA,stronghold,4,1,"townhall,11",14400,9100000,6500000,13000000,3240,40,
stronghold_AA,stronghold,5,1,"townhall,11",19200,10920000,7800000,15600000,4320,80,
stronghold_AB,stronghold,1,1,"townhall,11",7200,3640000,2600000,5200000,360,5,"townhall,10"
stronghold_AB,stronghold,2,1,"townhall,11",9000,5460000,3900000,7800000,720,10,
stronghold_AB,stronghold,3,1,"townhall,11",10800,7280000,5200000,10400000,1080,20,
stronghold_AB,stronghold,4,1,"townhall,11",14400,9100000,6500000,13000000,3240,40,
stronghold_AB,stronghold,5,1,"townhall,11",19200,10920000,7800000,15600000,4320,80,
stronghold_AC,stronghold,1,1,"townhall,11",7200,3640000,2600000,5200000,360,5,"townhall,10"
stronghold_AC,stronghold,2,1,"townhall,11",9000,5460000,3900000,7800000,720,10,
stronghold_AC,stronghold,3,1,"townhall,11",10800,7280000,5200000,10400000,1080,20,
stronghold_AC,stronghold,4,1,"townhall,11",14400,9100000,6500000,13000000,3240,40,
stronghold_AC,stronghold,5,1,"townhall,11",19200,10920000,7800000,15600000,4320,80,
stronghold_AD,stronghold,1,1,"townhall,11",7200,3640000,2600000,5200000,360,5,"townhall,10"
stronghold_AD,stronghold,2,1,"townhall,11",9000,5460000,3900000,7800000,720,10,
stronghold_AD,stronghold,3,1,"townhall,11",10800,7280000,5200000,10400000,1080,20,
stronghold_AD,stronghold,4,1,"townhall,11",14400,9100000,6500000,13000000,3240,40,
stronghold_AD,stronghold,5,1,"townhall,11",19200,10920000,7800000,15600000,4320,80,
stronghold_AE,stronghold,1,1,"townhall,11",7200,3640000,2600000,5200000,360,5,"townhall,10"
stronghold_AE,stronghold,2,1,"townhall,11",9000,5460000,3900000,7800000,720,10,
stronghold_AE,stronghold,3,1,"townhall,11",10800,7280000,5200000,10400000,1080,20,
stronghold_AE,stronghold,4,1,"townhall,11",14400,9100000,6500000,13000000,3240,40,
stronghold_AE,stronghold,5,1,"townhall,11",19200,10920000,7800000,15600000,4320,80,
stronghold_AF,stronghold,1,1,"townhall,11",7200,3640000,2600000,5200000,360,5,"townhall,10"
stronghold_AF,stronghold,2,1,"townhall,11",9000,5460000,3900000,7800000,720,10,
stronghold_AF,stronghold,3,1,"townhall,11",10800,7280000,5200000,10400000,1080,20,
stronghold_AF,stronghold,4,1,"townhall,11",14400,9100000,6500000,13000000,3240,40,
stronghold_AF,stronghold,5,1,"townhall,11",19200,10920000,7800000,15600000,4320,80,
stronghold_AG,stronghold,1,1,"townhall,12",7200,8800000,6160000,4400000,360,5,"townhall,11"
stronghold_AG,stronghold,2,1,"townhall,12",9000,13200000,9240000,6600000,720,10,
stronghold_AG,stronghold,3,1,"townhall,12",10800,17600000,12320000,8800000,1080,20,
stronghold_AG,stronghold,4,1,"townhall,12",14400,22000000,15400000,11000000,3240,40,
stronghold_AG,stronghold,5,1,"townhall,12",19200,26400000,18480000,13200000,4320,80,
stronghold_AH,stronghold,1,1,"townhall,12",7200,8800000,6160000,4400000,360,5,"townhall,11"
stronghold_AH,stronghold,2,1,"townhall,12",9000,13200000,9240000,6600000,720,10,
