hero,animation,function,time
hero_543,attack,ActionEnd,1.3
hero_543,attack,AudioPlay,0.4
hero_543,attack,ActionPlay,0.3
hero_543,skill,AudioPlay,0.4
hero_543,skill,ActionPlay,0.5
hero_543,victor,ActionPlay,0.2
hero_543,failed,ActionPlay,0.2
hero_543,failed,ActionEnd,0.2
hero_544,attack,ActionEnd,1.3
hero_544,attack,AudioPlay,0.4
hero_544,attack,ActionPlay,0.3
hero_544,skill,AudioPlay,0.4
hero_544,skill,ActionPlay,0.5
hero_544,victor,ActionPlay,0.2
hero_544,failed,ActionPlay,0.2
hero_544,failed,ActionEnd,0.2
hero_545,attack,ActionEnd,1.3
hero_545,attack,AudioPlay,0.4
hero_545,attack,ActionPlay,0.3
hero_545,skill,AudioPlay,0.4
hero_545,skill,ActionPlay,0.5
hero_545,victor,ActionPlay,0.2
hero_545,failed,ActionPlay,0.2
hero_545,failed,ActionEnd,0.2
hero_546,attack,ActionEnd,1.3
hero_546,attack,AudioPlay,0.4
hero_546,attack,ActionPlay,0.3
hero_546,skill,AudioPlay,0.4
hero_546,skill,ActionPlay,0.5
hero_546,victor,ActionPlay,0.2
hero_546,failed,ActionPlay,0.2
hero_546,failed,ActionEnd,0.2
hero_547,attack,ActionEnd,1.3
hero_547,attack,AudioPlay,0.4
hero_547,attack,ActionPlay,0.3
hero_547,skill,AudioPlay,0.4
hero_547,skill,ActionPlay,0.5
hero_547,victor,ActionPlay,0.2
hero_547,failed,ActionPlay,0.2
hero_547,failed,ActionEnd,0.2
hero_548,attack,ActionEnd,1.3
hero_548,attack,AudioPlay,0.4
hero_548,attack,ActionPlay,0.3
hero_548,skill,AudioPlay,0.4
hero_548,skill,ActionPlay,0.5
hero_548,victor,ActionPlay,0.2
hero_548,failed,ActionPlay,0.2
hero_548,failed,ActionEnd,0.2
hero_549,attack,ActionEnd,1.3
hero_549,attack,AudioPlay,0.4
hero_549,attack,ActionPlay,0.3
hero_549,skill,AudioPlay,0.4
hero_549,skill,ActionPlay,0.5
hero_549,victor,ActionPlay,0.2
hero_549,failed,ActionPlay,0.2
hero_549,failed,ActionEnd,0.2
hero_550,attack,ActionEnd,1
hero_550,attack,AudioPlay,0.33
hero_550,attack,ActionPlay,0.3
hero_550,skill,AudioPlay,0.44
hero_550,skill,ActionPlay,0.67
hero_550,victor,ActionPlay,0.2
hero_550,failed,ActionPlay,0.2
hero_550,failed,ActionEnd,0.2
hero_551,attack,ActionEnd,1.3
hero_551,attack,AudioPlay,0.4
hero_551,attack,ActionPlay,0.3
hero_551,skill,AudioPlay,0.4
hero_551,skill,ActionPlay,0.5
hero_551,victor,ActionPlay,0.2
hero_551,failed,ActionPlay,0.2
hero_551,failed,ActionEnd,0.2
hero_552,attack,ActionEnd,1.3
hero_552,attack,AudioPlay,0.4
hero_552,attack,ActionPlay,0.3
hero_552,skill,AudioPlay,0.4
hero_552,skill,ActionPlay,0.5
hero_552,victor,ActionPlay,0.2
hero_552,failed,ActionPlay,0.2
hero_552,failed,ActionEnd,0.2
hero_553,attack,ActionEnd,1.3
hero_553,attack,AudioPlay,0.4
hero_553,attack,ActionPlay,0.3
hero_553,skill,AudioPlay,0.4
hero_553,skill,ActionPlay,0.5
hero_553,victor,ActionPlay,0.2
hero_553,failed,ActionPlay,0.2
hero_553,failed,ActionEnd,0.2
hero_554,attack,ActionEnd,1.3
hero_554,attack,AudioPlay,0.4
hero_554,attack,ActionPlay,0.3
hero_554,skill,AudioPlay,0.4
hero_554,skill,ActionPlay,0.5
hero_554,victor,ActionPlay,0.2
hero_554,failed,ActionPlay,0.2
hero_554,failed,ActionEnd,0.2
hero_555,attack,ActionEnd,1.3
hero_555,attack,AudioPlay,0.4
hero_555,attack,ActionPlay,0.3
hero_555,skill,AudioPlay,0.4
hero_555,skill,ActionPlay,0.5
hero_555,victor,ActionPlay,0.2
hero_555,failed,ActionPlay,0.2
hero_555,failed,ActionEnd,0.2
hero_556,attack,ActionEnd,1.3
hero_556,attack,AudioPlay,0.4
hero_556,attack,ActionPlay,0.3
hero_556,skill,AudioPlay,0.4
hero_556,skill,ActionPlay,0.5
hero_556,victor,ActionPlay,0.2
hero_556,failed,ActionPlay,0.2
hero_556,failed,ActionEnd,0.2
hero_557,attack,ActionEnd,1.3
hero_557,attack,AudioPlay,0.4
hero_557,attack,ActionPlay,0.3
hero_557,skill,AudioPlay,0.4
hero_557,skill,ActionPlay,0.5
hero_557,victor,ActionPlay,0.2
hero_557,failed,ActionPlay,0.2
hero_557,failed,ActionEnd,0.2
hero_558,attack,ActionEnd,1.3
hero_558,attack,AudioPlay,0.4
hero_558,attack,ActionPlay,0.3
hero_558,skill,AudioPlay,0.4
hero_558,skill,ActionPlay,0.5
hero_558,victor,ActionPlay,0.2
hero_558,failed,ActionPlay,0.2
hero_558,failed,ActionEnd,0.2
hero_559,attack,ActionEnd,1.3
hero_559,attack,AudioPlay,0.4
hero_559,attack,ActionPlay,0.3
hero_559,skill,AudioPlay,0.4
hero_559,skill,ActionPlay,0.5
hero_559,victor,ActionPlay,0.2
hero_559,failed,ActionPlay,0.2
hero_559,failed,ActionEnd,0.2
hero_560,attack,ActionEnd,1.3
hero_560,attack,AudioPlay,0.4
hero_560,attack,ActionPlay,0.3
hero_560,skill,AudioPlay,0.4
hero_560,skill,ActionPlay,0.5
hero_560,victor,ActionPlay,0.2
hero_560,failed,ActionPlay,0.2
hero_560,failed,ActionEnd,0.2
hero_561,attack,ActionEnd,1
hero_561,attack,AudioPlay,0.33
hero_561,attack,ActionPlay,0.3
hero_561,skill,AudioPlay,0.44
hero_561,skill,ActionPlay,0.67
hero_561,victor,ActionPlay,0.2
hero_561,failed,ActionPlay,0.2
hero_561,failed,ActionEnd,0.2
hero_562,attack,ActionEnd,1.3
hero_562,attack,AudioPlay,0.4
hero_562,attack,ActionPlay,0.3
hero_562,skill,AudioPlay,0.4
hero_562,skill,ActionPlay,0.5
hero_562,victor,ActionPlay,0.2
hero_562,failed,ActionPlay,0.2
hero_562,failed,ActionEnd,0.2
hero_563,attack,ActionEnd,1.3
hero_563,attack,AudioPlay,0.4
hero_563,attack,ActionPlay,0.3
hero_563,skill,AudioPlay,0.4
hero_563,skill,ActionPlay,0.5
hero_563,victor,ActionPlay,0.2
hero_563,failed,ActionPlay,0.2
hero_563,failed,ActionEnd,0.2
hero_564,attack,ActionEnd,1.3
hero_564,attack,AudioPlay,0.4
hero_564,attack,ActionPlay,0.3
hero_564,skill,AudioPlay,0.4
hero_564,skill,ActionPlay,0.5
hero_564,victor,ActionPlay,0.2
hero_564,failed,ActionPlay,0.2
hero_564,failed,ActionEnd,0.2
hero_565,attack,ActionEnd,1.3
hero_565,attack,AudioPlay,0.4
hero_565,attack,ActionPlay,0.3
hero_565,skill,AudioPlay,0.4
hero_565,skill,ActionPlay,0.5
hero_565,victor,ActionPlay,0.2
hero_565,failed,ActionPlay,0.2
hero_565,failed,ActionEnd,0.2
hero_566,attack,ActionEnd,1.3
hero_566,attack,AudioPlay,0.4
hero_566,attack,ActionPlay,0.3
hero_566,skill,AudioPlay,0.4
hero_566,skill,ActionPlay,0.5
hero_566,victor,ActionPlay,0.2
hero_566,failed,ActionPlay,0.2
hero_566,failed,ActionEnd,0.2
hero_567,attack,ActionEnd,1.3
hero_567,attack,AudioPlay,0.4
hero_567,attack,ActionPlay,0.3
hero_567,skill,AudioPlay,0.4
hero_567,skill,ActionPlay,0.5
hero_567,victor,ActionPlay,0.2
hero_567,failed,ActionPlay,0.2
hero_567,failed,ActionEnd,0.2
hero_568,attack,ActionEnd,1.3
hero_568,attack,AudioPlay,0.4
hero_568,attack,ActionPlay,0.3
hero_568,skill,AudioPlay,0.4
hero_568,skill,ActionPlay,0.5
hero_568,victor,ActionPlay,0.2
hero_568,failed,ActionPlay,0.2
hero_568,failed,ActionEnd,0.2
hero_569,attack,ActionEnd,1.3
hero_569,attack,AudioPlay,0.4
hero_569,attack,ActionPlay,0.3
hero_569,skill,AudioPlay,0.4
hero_569,skill,ActionPlay,0.5
hero_569,victor,ActionPlay,0.2
hero_569,failed,ActionPlay,0.2
hero_569,failed,ActionEnd,0.2
hero_570,attack,ActionEnd,1.3
hero_570,attack,AudioPlay,0.4
hero_570,attack,ActionPlay,0.3
hero_570,skill,AudioPlay,0.4
hero_570,skill,ActionPlay,0.5
hero_570,victor,ActionPlay,0.2
hero_570,failed,ActionPlay,0.2
hero_570,failed,ActionEnd,0.2
hero_571,attack,ActionEnd,1.3
hero_571,attack,AudioPlay,0.4
hero_571,attack,ActionPlay,0.3
hero_571,skill,AudioPlay,0.4
hero_571,skill,ActionPlay,0.5
hero_571,victor,ActionPlay,0.2
hero_571,failed,ActionPlay,0.2
hero_571,failed,ActionEnd,0.2
hero_572,attack,ActionEnd,1
hero_572,attack,AudioPlay,0.33
hero_572,attack,ActionPlay,0.3
hero_572,skill,AudioPlay,0.44
hero_572,skill,ActionPlay,0.67
hero_572,victor,ActionPlay,0.2
hero_572,failed,ActionPlay,0.2
hero_572,failed,ActionEnd,0.2
hero_573,attack,ActionEnd,1.3
hero_573,attack,AudioPlay,0.4
hero_573,attack,ActionPlay,0.3
hero_573,skill,AudioPlay,0.4
hero_573,skill,ActionPlay,0.5
hero_573,victor,ActionPlay,0.2
hero_573,failed,ActionPlay,0.2
hero_573,failed,ActionEnd,0.2
hero_574,attack,ActionEnd,1.3
hero_574,attack,AudioPlay,0.4
hero_574,attack,ActionPlay,0.3
hero_574,skill,AudioPlay,0.4
hero_574,skill,ActionPlay,0.5
hero_574,victor,ActionPlay,0.2
hero_574,failed,ActionPlay,0.2
hero_574,failed,ActionEnd,0.2
hero_575,attack,ActionEnd,1.3
hero_575,attack,AudioPlay,0.4
hero_575,attack,ActionPlay,0.3
hero_575,skill,AudioPlay,0.4
hero_575,skill,ActionPlay,0.5
hero_575,victor,ActionPlay,0.2
hero_575,failed,ActionPlay,0.2
hero_575,failed,ActionEnd,0.2
hero_576,attack,ActionEnd,1.3
hero_576,attack,AudioPlay,0.4
hero_576,attack,ActionPlay,0.3
hero_576,skill,AudioPlay,0.4
hero_576,skill,ActionPlay,0.5
hero_576,victor,ActionPlay,0.2
hero_576,failed,ActionPlay,0.2
hero_576,failed,ActionEnd,0.2
hero_577,attack,ActionEnd,1.3
hero_577,attack,AudioPlay,0.4
hero_577,attack,ActionPlay,0.3
hero_577,skill,AudioPlay,0.4
hero_577,skill,ActionPlay,0.5
hero_577,victor,ActionPlay,0.2
hero_577,failed,ActionPlay,0.2
hero_577,failed,ActionEnd,0.2
hero_578,attack,ActionEnd,1.3
hero_578,attack,AudioPlay,0.4
hero_578,attack,ActionPlay,0.3
hero_578,skill,AudioPlay,0.4
hero_578,skill,ActionPlay,0.5
hero_578,victor,ActionPlay,0.2
hero_578,failed,ActionPlay,0.2
hero_578,failed,ActionEnd,0.2
hero_579,attack,ActionEnd,1.3
hero_579,attack,AudioPlay,0.4
hero_579,attack,ActionPlay,0.3
hero_579,skill,AudioPlay,0.4
hero_579,skill,ActionPlay,0.5
hero_579,victor,ActionPlay,0.2
hero_579,failed,ActionPlay,0.2
hero_579,failed,ActionEnd,0.2
hero_580,attack,ActionEnd,1.3
hero_580,attack,AudioPlay,0.4
hero_580,attack,ActionPlay,0.3
hero_580,skill,AudioPlay,0.4
hero_580,skill,ActionPlay,0.5
hero_580,victor,ActionPlay,0.2
hero_580,failed,ActionPlay,0.2
hero_580,failed,ActionEnd,0.2
hero_581,attack,ActionEnd,1.3
hero_581,attack,AudioPlay,0.4
hero_581,attack,ActionPlay,0.3
hero_581,skill,AudioPlay,0.4
hero_581,skill,ActionPlay,0.5
hero_581,victor,ActionPlay,0.2
hero_581,failed,ActionPlay,0.2
hero_581,failed,ActionEnd,0.2
hero_582,attack,ActionEnd,1.3
hero_582,attack,AudioPlay,0.4
hero_582,attack,ActionPlay,0.3
hero_582,skill,AudioPlay,0.4
hero_582,skill,ActionPlay,0.5
hero_582,victor,ActionPlay,0.2
hero_582,failed,ActionPlay,0.2
hero_582,failed,ActionEnd,0.2
hero_583,attack,ActionEnd,1
hero_583,attack,AudioPlay,0.33
hero_583,attack,ActionPlay,0.3
hero_583,skill,AudioPlay,0.44
hero_583,skill,ActionPlay,0.67
hero_583,victor,ActionPlay,0.2
hero_583,failed,ActionPlay,0.2
hero_583,failed,ActionEnd,0.2
hero_584,attack,ActionEnd,1.3
hero_584,attack,AudioPlay,0.4
hero_584,attack,ActionPlay,0.3
hero_584,skill,AudioPlay,0.4
hero_584,skill,ActionPlay,0.5
hero_584,victor,ActionPlay,0.2
hero_584,failed,ActionPlay,0.2
hero_584,failed,ActionEnd,0.2
hero_585,attack,ActionEnd,1.3
hero_585,attack,AudioPlay,0.4
hero_585,attack,ActionPlay,0.3
hero_585,skill,AudioPlay,0.4
hero_585,skill,ActionPlay,0.5
hero_585,victor,ActionPlay,0.2
hero_585,failed,ActionPlay,0.2
hero_585,failed,ActionEnd,0.2
hero_586,attack,ActionEnd,1.3
hero_586,attack,AudioPlay,0.4
hero_586,attack,ActionPlay,0.3
hero_586,skill,AudioPlay,0.4
hero_586,skill,ActionPlay,0.5
hero_586,victor,ActionPlay,0.2
hero_586,failed,ActionPlay,0.2
hero_586,failed,ActionEnd,0.2
hero_587,attack,ActionEnd,1.3
hero_587,attack,AudioPlay,0.4
hero_587,attack,ActionPlay,0.3
hero_587,skill,AudioPlay,0.4
hero_587,skill,ActionPlay,0.5
hero_587,victor,ActionPlay,0.2
hero_587,failed,ActionPlay,0.2
hero_587,failed,ActionEnd,0.2
hero_588,attack,ActionEnd,1.3
hero_588,attack,AudioPlay,0.4
hero_588,attack,ActionPlay,0.3
hero_588,skill,AudioPlay,0.4
hero_588,skill,ActionPlay,0.5
hero_588,victor,ActionPlay,0.2
hero_588,failed,ActionPlay,0.2
hero_588,failed,ActionEnd,0.2
hero_589,attack,ActionEnd,1.3
hero_589,attack,AudioPlay,0.4
hero_589,attack,ActionPlay,0.3
hero_589,skill,AudioPlay,0.4
hero_589,skill,ActionPlay,0.5
hero_589,victor,ActionPlay,0.2
hero_589,failed,ActionPlay,0.2
hero_589,failed,ActionEnd,0.2
hero_590,attack,ActionEnd,1.3
hero_590,attack,AudioPlay,0.4
hero_590,attack,ActionPlay,0.3
hero_590,skill,AudioPlay,0.4
hero_590,skill,ActionPlay,0.5
hero_590,victor,ActionPlay,0.2
hero_590,failed,ActionPlay,0.2
hero_590,failed,ActionEnd,0.2
hero_591,attack,ActionEnd,1.3
hero_591,attack,AudioPlay,0.4
hero_591,attack,ActionPlay,0.3
hero_591,skill,AudioPlay,0.4
hero_591,skill,ActionPlay,0.5
hero_591,victor,ActionPlay,0.2
hero_591,failed,ActionPlay,0.2
hero_591,failed,ActionEnd,0.2
hero_592,attack,ActionEnd,1.3
hero_592,attack,AudioPlay,0.4
hero_592,attack,ActionPlay,0.3
hero_592,skill,AudioPlay,0.4
hero_592,skill,ActionPlay,0.5
hero_592,victor,ActionPlay,0.2
hero_592,failed,ActionPlay,0.2
hero_592,failed,ActionEnd,0.2
hero_593,attack,ActionEnd,1.3
hero_593,attack,AudioPlay,0.4
hero_593,attack,ActionPlay,0.3
hero_593,skill,AudioPlay,0.4
hero_593,skill,ActionPlay,0.5
hero_593,victor,ActionPlay,0.2
hero_593,failed,ActionPlay,0.2
hero_593,failed,ActionEnd,0.2
hero_594,attack,ActionEnd,1
hero_594,attack,AudioPlay,0.33
hero_594,attack,ActionPlay,0.3
hero_594,skill,AudioPlay,0.44
hero_594,skill,ActionPlay,0.67
hero_594,victor,ActionPlay,0.2
hero_594,failed,ActionPlay,0.2
hero_594,failed,ActionEnd,0.2
hero_595,attack,ActionEnd,1.3
hero_595,attack,AudioPlay,0.4
hero_595,attack,ActionPlay,0.3
hero_595,skill,AudioPlay,0.4
hero_595,skill,ActionPlay,0.5
hero_595,victor,ActionPlay,0.2
hero_595,failed,ActionPlay,0.2
hero_595,failed,ActionEnd,0.2
hero_596,attack,ActionEnd,1.3
hero_596,attack,AudioPlay,0.4
hero_596,attack,ActionPlay,0.3
hero_596,skill,AudioPlay,0.4
hero_596,skill,ActionPlay,0.5
hero_596,victor,ActionPlay,0.2
hero_596,failed,ActionPlay,0.2
hero_596,failed,ActionEnd,0.2
hero_597,attack,ActionEnd,1.3
hero_597,attack,AudioPlay,0.4
hero_597,attack,ActionPlay,0.3
hero_597,skill,AudioPlay,0.4
hero_597,skill,ActionPlay,0.5
hero_597,victor,ActionPlay,0.2
hero_597,failed,ActionPlay,0.2
hero_597,failed,ActionEnd,0.2
hero_598,attack,ActionEnd,1.3
hero_598,attack,AudioPlay,0.4
hero_598,attack,ActionPlay,0.3
hero_598,skill,AudioPlay,0.4
hero_598,skill,ActionPlay,0.5
hero_598,victor,ActionPlay,0.2
hero_598,failed,ActionPlay,0.2
hero_598,failed,ActionEnd,0.2
hero_599,attack,ActionEnd,1.3
hero_599,attack,AudioPlay,0.4
hero_599,attack,ActionPlay,0.3
hero_599,skill,AudioPlay,0.4
hero_599,skill,ActionPlay,0.5
hero_599,victor,ActionPlay,0.2
hero_599,failed,ActionPlay,0.2
hero_599,failed,ActionEnd,0.2
hero_600,attack,ActionEnd,1.3
hero_600,attack,AudioPlay,0.4
hero_600,attack,ActionPlay,0.3
hero_600,skill,AudioPlay,0.4
hero_600,skill,ActionPlay,0.5
hero_600,victor,ActionPlay,0.2
hero_600,failed,ActionPlay,0.2
hero_600,failed,ActionEnd,0.2
hero_601,attack,ActionEnd,1.3
hero_601,attack,AudioPlay,0.4
hero_601,attack,ActionPlay,0.3
hero_601,skill,AudioPlay,0.4
hero_601,skill,ActionPlay,0.5
hero_601,victor,ActionPlay,0.2
hero_601,failed,ActionPlay,0.2
hero_601,failed,ActionEnd,0.2
hero_602,attack,ActionEnd,1.3
hero_602,attack,AudioPlay,0.4
hero_602,attack,ActionPlay,0.3
hero_602,skill,AudioPlay,0.4
hero_602,skill,ActionPlay,0.5
hero_602,victor,ActionPlay,0.2
hero_602,failed,ActionPlay,0.2
hero_602,failed,ActionEnd,0.2
hero_603,attack,ActionEnd,1.3
hero_603,attack,AudioPlay,0.4
hero_603,attack,ActionPlay,0.3
hero_603,skill,AudioPlay,0.4
hero_603,skill,ActionPlay,0.5
hero_603,victor,ActionPlay,0.2
hero_603,failed,ActionPlay,0.2
hero_603,failed,ActionEnd,0.2
hero_604,attack,ActionEnd,1.3
hero_604,attack,AudioPlay,0.4
hero_604,attack,ActionPlay,0.3
hero_604,skill,AudioPlay,0.4
hero_604,skill,ActionPlay,0.5
hero_604,victor,ActionPlay,0.2
hero_604,failed,ActionPlay,0.2
hero_604,failed,ActionEnd,0.2
hero_605,attack,ActionEnd,1
hero_605,attack,AudioPlay,0.33
hero_605,attack,ActionPlay,0.3
hero_605,skill,AudioPlay,0.44
hero_605,skill,ActionPlay,0.67
hero_605,victor,ActionPlay,0.2
hero_605,failed,ActionPlay,0.2
hero_605,failed,ActionEnd,0.2
hero_606,attack,ActionEnd,1.3
hero_606,attack,AudioPlay,0.4
hero_606,attack,ActionPlay,0.3
hero_606,skill,AudioPlay,0.4
hero_606,skill,ActionPlay,0.5
hero_606,victor,ActionPlay,0.2
hero_606,failed,ActionPlay,0.2
hero_606,failed,ActionEnd,0.2
hero_607,attack,ActionEnd,1.3
hero_607,attack,AudioPlay,0.4
hero_607,attack,ActionPlay,0.3
hero_607,skill,AudioPlay,0.4
hero_607,skill,ActionPlay,0.5
hero_607,victor,ActionPlay,0.2
hero_607,failed,ActionPlay,0.2
hero_607,failed,ActionEnd,0.2
hero_608,attack,ActionEnd,1.3
hero_608,attack,AudioPlay,0.4
hero_608,attack,ActionPlay,0.3
hero_608,skill,AudioPlay,0.4
hero_608,skill,ActionPlay,0.5
hero_608,victor,ActionPlay,0.2
hero_608,failed,ActionPlay,0.2
hero_608,failed,ActionEnd,0.2
hero_609,attack,ActionEnd,1.3
hero_609,attack,AudioPlay,0.4
hero_609,attack,ActionPlay,0.3
hero_609,skill,AudioPlay,0.4
hero_609,skill,ActionPlay,0.5
hero_609,victor,ActionPlay,0.2
hero_609,failed,ActionPlay,0.2
hero_609,failed,ActionEnd,0.2
hero_610,attack,ActionEnd,1.3
hero_610,attack,AudioPlay,0.4
hero_610,attack,ActionPlay,0.3
hero_610,skill,AudioPlay,0.4
hero_610,skill,ActionPlay,0.5
hero_610,victor,ActionPlay,0.2
hero_610,failed,ActionPlay,0.2
hero_610,failed,ActionEnd,0.2
hero_611,attack,ActionEnd,1.3
hero_611,attack,AudioPlay,0.4
hero_611,attack,ActionPlay,0.3
hero_611,skill,AudioPlay,0.4
hero_611,skill,ActionPlay,0.5
hero_611,victor,ActionPlay,0.2
hero_611,failed,ActionPlay,0.2
hero_611,failed,ActionEnd,0.2
hero_612,attack,ActionEnd,1.3
hero_612,attack,AudioPlay,0.4
hero_612,attack,ActionPlay,0.3
hero_612,skill,AudioPlay,0.4
hero_612,skill,ActionPlay,0.5
hero_612,victor,ActionPlay,0.2
hero_612,failed,ActionPlay,0.2
hero_612,failed,ActionEnd,0.2
hero_613,attack,ActionEnd,1.3
hero_613,attack,AudioPlay,0.4
hero_613,attack,ActionPlay,0.3
hero_613,skill,AudioPlay,0.4
hero_613,skill,ActionPlay,0.5
hero_613,victor,ActionPlay,0.2
hero_613,failed,ActionPlay,0.2
hero_613,failed,ActionEnd,0.2
hero_614,attack,ActionEnd,1.3
hero_614,attack,AudioPlay,0.4
hero_614,attack,ActionPlay,0.3
hero_614,skill,AudioPlay,0.4
hero_614,skill,ActionPlay,0.5
hero_614,victor,ActionPlay,0.2
hero_614,failed,ActionPlay,0.2
hero_614,failed,ActionEnd,0.2
hero_615,attack,ActionEnd,1.3
hero_615,attack,AudioPlay,0.4
hero_615,attack,ActionPlay,0.3
hero_615,skill,AudioPlay,0.4
hero_615,skill,ActionPlay,0.5
hero_615,victor,ActionPlay,0.2
hero_615,failed,ActionPlay,0.2
hero_615,failed,ActionEnd,0.2
hero_616,attack,ActionEnd,1.3
hero_616,attack,AudioPlay,0.4
hero_616,attack,ActionPlay,0.3
hero_616,skill,AudioPlay,0.4
hero_616,skill,ActionPlay,0.5
hero_616,victor,ActionPlay,0.2
hero_616,failed,ActionPlay,0.2
hero_616,failed,ActionEnd,0.2
hero_617,attack,ActionEnd,1.3
hero_617,attack,AudioPlay,0.4
hero_617,attack,ActionPlay,0.3
hero_617,skill,AudioPlay,0.4
hero_617,skill,ActionPlay,0.5
hero_617,victor,ActionPlay,0.2
hero_617,failed,ActionPlay,0.2
hero_617,failed,ActionEnd,0.2
hero_618,attack,ActionEnd,1.3
hero_618,attack,AudioPlay,0.4
hero_618,attack,ActionPlay,0.3
hero_618,skill,AudioPlay,0.4
hero_618,skill,ActionPlay,0.5
hero_618,victor,ActionPlay,0.2
hero_618,failed,ActionPlay,0.2
hero_618,failed,ActionEnd,0.2
hero_619,attack,ActionEnd,1.3
hero_619,attack,AudioPlay,0.4
hero_619,attack,ActionPlay,0.3
hero_619,skill,AudioPlay,0.4
hero_619,skill,ActionPlay,0.5
hero_619,victor,ActionPlay,0.2
hero_619,failed,ActionPlay,0.2
hero_619,failed,ActionEnd,0.2
hero_620,attack,ActionEnd,1.3
hero_620,attack,AudioPlay,0.4
hero_620,attack,ActionPlay,0.3
hero_620,skill,AudioPlay,0.4
hero_620,skill,ActionPlay,0.5
hero_620,victor,ActionPlay,0.2
hero_620,failed,ActionPlay,0.2
hero_620,failed,ActionEnd,0.2
hero_621,attack,ActionEnd,1.3
hero_621,attack,AudioPlay,0.4
hero_621,attack,ActionPlay,0.3
hero_621,skill,AudioPlay,0.4
hero_621,skill,ActionPlay,0.5
hero_621,victor,ActionPlay,0.2
hero_621,failed,ActionPlay,0.2
hero_621,failed,ActionEnd,0.2
hero_622,attack,ActionEnd,1.3
hero_622,attack,AudioPlay,0.4
hero_622,attack,ActionPlay,0.3
hero_622,skill,AudioPlay,0.4
hero_622,skill,ActionPlay,0.5
hero_622,victor,ActionPlay,0.2
hero_622,failed,ActionPlay,0.2
hero_622,failed,ActionEnd,0.2
hero_623,attack,ActionEnd,1.3
hero_623,attack,AudioPlay,0.4
hero_623,attack,ActionPlay,0.3
hero_623,skill,AudioPlay,0.4
hero_623,skill,ActionPlay,0.5
hero_623,victor,ActionPlay,0.2
hero_623,failed,ActionPlay,0.2
hero_623,failed,ActionEnd,0.2
hero_624,attack,ActionEnd,1.3
hero_624,attack,AudioPlay,0.4
hero_624,attack,ActionPlay,0.3
hero_624,skill,AudioPlay,0.4
hero_624,skill,ActionPlay,0.5
hero_624,victor,ActionPlay,0.2
hero_624,failed,ActionPlay,0.2
hero_624,failed,ActionEnd,0.2
hero_625,attack,ActionEnd,1.3
hero_625,attack,AudioPlay,0.4
hero_625,attack,ActionPlay,0.3
hero_625,skill,AudioPlay,0.4
hero_625,skill,ActionPlay,0.5
hero_625,victor,ActionPlay,0.2
hero_625,failed,ActionPlay,0.2
hero_625,failed,ActionEnd,0.2
hero_626,attack,ActionEnd,1.3
hero_626,attack,AudioPlay,0.4
hero_626,attack,ActionPlay,0.3
hero_626,skill,AudioPlay,0.4
hero_626,skill,ActionPlay,0.5
hero_626,victor,ActionPlay,0.2
hero_626,failed,ActionPlay,0.2
hero_626,failed,ActionEnd,0.2
hero_627,attack,ActionEnd,1.3
hero_627,attack,AudioPlay,0.4
hero_627,attack,ActionPlay,0.3
hero_627,skill,AudioPlay,0.4
hero_627,skill,ActionPlay,0.5
hero_627,victor,ActionPlay,0.2
hero_627,failed,ActionPlay,0.2
hero_627,failed,ActionEnd,0.2
hero_628,attack,ActionEnd,1.3
hero_628,attack,AudioPlay,0.4
hero_628,attack,ActionPlay,0.3
hero_628,skill,AudioPlay,0.4
hero_628,skill,ActionPlay,0.5
hero_628,victor,ActionPlay,0.2
hero_628,failed,ActionPlay,0.2
hero_628,failed,ActionEnd,0.2
hero_629,attack,ActionEnd,1.3
hero_629,attack,AudioPlay,0.4
hero_629,attack,ActionPlay,0.3
hero_629,skill,AudioPlay,0.4
hero_629,skill,ActionPlay,0.5
hero_629,victor,ActionPlay,0.2
hero_629,failed,ActionPlay,0.2
hero_629,failed,ActionEnd,0.2
hero_630,attack,ActionEnd,1.3
hero_630,attack,AudioPlay,0.4
hero_630,attack,ActionPlay,0.3
hero_630,skill,AudioPlay,0.4
hero_630,skill,ActionPlay,0.5
hero_630,victor,ActionPlay,0.2
hero_630,failed,ActionPlay,0.2
hero_630,failed,ActionEnd,0.2
hero_631,attack,ActionEnd,1.3
hero_631,attack,AudioPlay,0.4
hero_631,attack,ActionPlay,0.3
hero_631,skill,AudioPlay,0.4
hero_631,skill,ActionPlay,0.5
hero_631,victor,ActionPlay,0.2
hero_631,failed,ActionPlay,0.2
hero_631,failed,ActionEnd,0.2
hero_632,attack,ActionEnd,1.3
hero_632,attack,AudioPlay,0.4
hero_632,attack,ActionPlay,0.3
hero_632,skill,AudioPlay,0.4
hero_632,skill,ActionPlay,0.5
hero_632,victor,ActionPlay,0.2
hero_632,failed,ActionPlay,0.2
hero_632,failed,ActionEnd,0.2
hero_633,attack,ActionEnd,1.3
hero_633,attack,AudioPlay,0.4
hero_633,attack,ActionPlay,0.3
hero_633,skill,AudioPlay,0.4
hero_633,skill,ActionPlay,0.5
hero_633,victor,ActionPlay,0.2
hero_633,failed,ActionPlay,0.2
hero_633,failed,ActionEnd,0.2
